dataset,cancer,gene,group_a,group_b,mean_a,mean_b,log2FC,t_stat,p_value,n_a,n_b
GSE157256,RCC_HLRCC,RP11-63B13,Normal_kidney,Tumor_Metastasis,0.5486,0.7062,0.3643,-1.4043,0.176363,5,20
GSE157256,RCC_HLRCC,RP11-96H17,Normal_kidney,Tumor_Metastasis,3.7359,2.4522,-0.6074,1.8412,0.116699,5,20
GSE157256,RCC_HLRCC,LINC01686,Normal_kidney,Tumor_Metastasis,1.3221,2.0223,0.6132,-1.1617,0.287282,5,20
GSE157256,RCC_HLRCC,LA16c-358B7,Normal_kidney,Tumor_Metastasis,5.1486,4.4485,-0.2108,1.5292,0.152277,5,20
GSE157256,RCC_HLRCC,TP53TG3B,Normal_kidney,Tumor_Metastasis,1.1364,0.8507,-0.4177,0.4636,0.663102,5,20
GSE157256,RCC_HLRCC,CYP3A137P,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,LINC01976,Normal_kidney,Tumor_Metastasis,1.3897,1.4761,0.087,-0.0938,0.928481,5,20
GSE157256,RCC_HLRCC,VN1R70P,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,LINC00558,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,DLGAP1-AS5,Normal_kidney,Tumor_Metastasis,0.5486,0.9633,0.8123,-1.4183,0.172294,5,20
GSE157256,RCC_HLRCC,RP11-82O18,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,ABCB10P3,Normal_kidney,Tumor_Metastasis,1.0749,1.1434,0.0892,-0.1899,0.855796,5,20
GSE157256,RCC_HLRCC,CTB-31O20,Normal_kidney,Tumor_Metastasis,6.3857,5.7884,-0.1417,3.0766,0.016807,5,20
GSE157256,RCC_HLRCC,AC002400,Normal_kidney,Tumor_Metastasis,2.1726,1.676,-0.3744,0.9614,0.371706,5,20
GSE157256,RCC_HLRCC,RP13-487P22,Normal_kidney,Tumor_Metastasis,2.5483,2.2289,-0.1932,0.5356,0.614588,5,20
GSE157256,RCC_HLRCC,RP11-244O19,Normal_kidney,Tumor_Metastasis,4.5421,5.0607,0.156,-1.0274,0.340509,5,20
GSE157256,RCC_HLRCC,CTA-305I2,Normal_kidney,Tumor_Metastasis,0.7775,0.9215,0.2452,-0.4997,0.628808,5,20
GSE157256,RCC_HLRCC,ABHD17AP9,Normal_kidney,Tumor_Metastasis,0.5486,0.6055,0.1425,-1.0,0.329877,5,20
GSE157256,RCC_HLRCC,RP11-665J16,Normal_kidney,Tumor_Metastasis,0.5486,0.8933,0.7035,-2.4305,0.025154,5,20
GSE157256,RCC_HLRCC,HLA-P,Normal_kidney,Tumor_Metastasis,0.5486,0.6648,0.2772,-1.4527,0.162634,5,20
GSE157256,RCC_HLRCC,RP11-320A16,Normal_kidney,Tumor_Metastasis,2.0385,1.8594,-0.1327,0.3956,0.705508,5,20
GSE157256,RCC_HLRCC,RP11-29G8,Normal_kidney,Tumor_Metastasis,4.3568,3.891,-0.1631,0.9268,0.385404,5,20
GSE157256,RCC_HLRCC,CTD-3229J4,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,SMG1P7,Normal_kidney,Tumor_Metastasis,6.6336,6.5862,-0.0103,0.1322,0.898085,5,20
GSE157256,RCC_HLRCC,EEF1A1P38,Normal_kidney,Tumor_Metastasis,3.264,2.8631,-0.1891,1.4044,0.173877,5,20
GSE157256,RCC_HLRCC,LINC01859,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,FSCN1P1,Normal_kidney,Tumor_Metastasis,1.3937,2.0775,0.5759,-1.6077,0.14586,5,20
GSE157256,RCC_HLRCC,RP11-744I24,Normal_kidney,Tumor_Metastasis,0.7633,0.8686,0.1864,-0.4197,0.686897,5,20
GSE157256,RCC_HLRCC,RP11-384L8,Normal_kidney,Tumor_Metastasis,0.5486,0.6075,0.1472,-1.0,0.329877,5,20
GSE157256,RCC_HLRCC,RP1-168P16,Normal_kidney,Tumor_Metastasis,1.4029,0.95,-0.5624,1.1293,0.306667,5,20
GSE157256,RCC_HLRCC,RP11-259G18,Normal_kidney,Tumor_Metastasis,4.2415,4.0565,-0.0643,0.1295,0.901443,5,20
GSE157256,RCC_HLRCC,ENPP7P13,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,HERC2P11,Normal_kidney,Tumor_Metastasis,1.2513,0.5486,-1.1897,1.4945,0.209359,5,20
GSE157256,RCC_HLRCC,RP4-614O4,Normal_kidney,Tumor_Metastasis,6.1417,6.1878,0.0108,-0.1121,0.915236,5,20
GSE157256,RCC_HLRCC,CTD-2385L22,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,RP11-457M11,Normal_kidney,Tumor_Metastasis,0.7801,1.0382,0.4124,-0.9172,0.384793,5,20
GSE157256,RCC_HLRCC,TMEM249,Normal_kidney,Tumor_Metastasis,2.9104,4.1059,0.4965,-1.6501,0.163373,5,20
GSE157256,RCC_HLRCC,RP11-457D20,Normal_kidney,Tumor_Metastasis,0.5486,0.6078,0.1479,-1.0,0.329877,5,20
GSE157256,RCC_HLRCC,CYP4A27P,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,TPBGL,Normal_kidney,Tumor_Metastasis,2.7977,3.1203,0.1574,-0.4338,0.682446,5,20
GSE157256,RCC_HLRCC,RP11-107D24,Normal_kidney,Tumor_Metastasis,0.5486,0.6866,0.3239,-1.4027,0.176823,5,20
GSE157256,RCC_HLRCC,HERC2P8,Normal_kidney,Tumor_Metastasis,4.2465,2.9434,-0.5288,1.3665,0.222797,5,20
GSE157256,RCC_HLRCC,RP11-575H3,Normal_kidney,Tumor_Metastasis,4.3962,3.358,-0.3886,1.9104,0.085516,5,20
GSE157256,RCC_HLRCC,PRSS46,Normal_kidney,Tumor_Metastasis,1.4759,1.293,-0.1908,0.2455,0.81519,5,20
GSE157256,RCC_HLRCC,CTD-2636A23,Normal_kidney,Tumor_Metastasis,6.3606,5.3284,-0.2555,1.7568,0.131006,5,20
GSE157256,RCC_HLRCC,RP11-414J4,Normal_kidney,Tumor_Metastasis,0.5486,1.3177,1.2642,-3.075,0.006233,5,20
GSE157256,RCC_HLRCC,SLC25A1P4,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,GAN,Normal_kidney,Tumor_Metastasis,8.9365,8.5724,-0.06,1.1723,0.294743,5,20
GSE157256,RCC_HLRCC,AP000265,Normal_kidney,Tumor_Metastasis,0.7775,1.3012,0.7429,-1.7911,0.104086,5,20
GSE157256,RCC_HLRCC,AC010547,Normal_kidney,Tumor_Metastasis,5.2844,5.0025,-0.0791,0.5477,0.591603,5,20
GSE157256,RCC_HLRCC,SUB1P3,Normal_kidney,Tumor_Metastasis,2.7309,2.9572,0.1149,-0.3465,0.741553,5,20
GSE157256,RCC_HLRCC,CSDAP1,Normal_kidney,Tumor_Metastasis,3.0185,2.58,-0.2265,1.1313,0.282976,5,20
GSE157256,RCC_HLRCC,LINC01858,Normal_kidney,Tumor_Metastasis,0.5486,0.6136,0.1617,-1.0,0.329877,5,20
GSE157256,RCC_HLRCC,LINC02177,Normal_kidney,Tumor_Metastasis,3.3376,1.2884,-1.3732,2.3027,0.072221,5,20
GSE157256,RCC_HLRCC,RP11-79H23,Normal_kidney,Tumor_Metastasis,4.6616,4.7625,0.0309,-0.1546,0.882053,5,20
GSE157256,RCC_HLRCC,HMGN2P41,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,RP11-484P15,Normal_kidney,Tumor_Metastasis,0.5486,0.6044,0.1399,-1.0,0.329877,5,20
GSE157256,RCC_HLRCC,LINC02179,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,NDUFB10P2,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,RP11-91I8,Normal_kidney,Tumor_Metastasis,1.7477,1.7667,0.0157,-0.0209,0.984079,5,20
GSE157256,RCC_HLRCC,RP11-390D11,Normal_kidney,Tumor_Metastasis,0.7775,0.8182,0.0737,-0.1556,0.880942,5,20
GSE157256,RCC_HLRCC,RP11-618N24,Normal_kidney,Tumor_Metastasis,1.6088,1.4651,-0.135,0.2757,0.793544,5,20
GSE157256,RCC_HLRCC,LINC02191,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,LINC02127,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,RP11-700H13,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,RP11-309H21,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,RP11-529E10,Normal_kidney,Tumor_Metastasis,1.4282,1.1535,-0.3082,0.6754,0.52434,5,20
GSE157256,RCC_HLRCC,DISC1FP1,Normal_kidney,Tumor_Metastasis,0.5486,1.1405,1.0559,-2.3003,0.032936,5,20
GSE157256,RCC_HLRCC,RP11-489G11,Normal_kidney,Tumor_Metastasis,1.5468,1.4239,-0.1195,0.2516,0.809622,5,20
GSE157256,RCC_HLRCC,IMPDH1P11,Normal_kidney,Tumor_Metastasis,0.846,1.1417,0.4325,-0.8596,0.418486,5,20
GSE157256,RCC_HLRCC,CTD-2014E2,Normal_kidney,Tumor_Metastasis,0.5486,0.6816,0.3133,-1.4127,0.173915,5,20
GSE157256,RCC_HLRCC,GOLGA6L7P,Normal_kidney,Tumor_Metastasis,1.2479,1.1533,-0.1137,0.1861,0.859058,5,20
GSE157256,RCC_HLRCC,C15orf65,Normal_kidney,Tumor_Metastasis,5.4748,5.5143,0.0104,-0.2118,0.834255,5,20
GSE157256,RCC_HLRCC,RP11-21L1,Normal_kidney,Tumor_Metastasis,0.5486,0.6065,0.1448,-1.0,0.329877,5,20
GSE157256,RCC_HLRCC,BEAN1-AS1,Normal_kidney,Tumor_Metastasis,2.4576,3.152,0.359,-1.1767,0.288846,5,20
GSE157256,RCC_HLRCC,RP5-1042I8,Normal_kidney,Tumor_Metastasis,5.4022,5.0598,-0.0945,1.0615,0.316814,5,20
GSE157256,RCC_HLRCC,TTC39A-AS1,Normal_kidney,Tumor_Metastasis,2.1501,2.1464,-0.0024,0.0079,0.994,5,20
GSE157256,RCC_HLRCC,TUBAP4,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,LINC00560,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,LY6L,Normal_kidney,Tumor_Metastasis,1.7206,0.7857,-1.1309,0.7901,0.472122,5,20
GSE157256,RCC_HLRCC,CTD-2515A14,Normal_kidney,Tumor_Metastasis,3.3019,2.2966,-0.5238,2.6476,0.028956,5,20
GSE157256,RCC_HLRCC,RP11-573G6,Normal_kidney,Tumor_Metastasis,2.1437,3.2406,0.5962,-1.0311,0.351012,5,20
GSE157256,RCC_HLRCC,RP11-475B2,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,RP11-328J14,Normal_kidney,Tumor_Metastasis,1.5287,1.5744,0.0425,-0.097,0.926355,5,20
GSE157256,RCC_HLRCC,SCRT1,Normal_kidney,Tumor_Metastasis,1.322,1.9633,0.5705,-1.177,0.282003,5,20
GSE157256,RCC_HLRCC,ATP5HP1,Normal_kidney,Tumor_Metastasis,0.7775,0.6528,-0.2521,0.5195,0.626378,5,20
GSE157256,RCC_HLRCC,LINC00838,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,RP11-265N6,Normal_kidney,Tumor_Metastasis,5.0718,3.5259,-0.5245,3.3569,0.004142,5,20
GSE157256,RCC_HLRCC,RP11-473C18,Normal_kidney,Tumor_Metastasis,1.6925,1.6892,-0.0028,0.0064,0.995129,5,20
GSE157256,RCC_HLRCC,AGGF1P4,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,LA16c-366D1,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,RP13-467H17,Normal_kidney,Tumor_Metastasis,3.0257,2.5637,-0.2391,0.855,0.426032,5,20
GSE157256,RCC_HLRCC,RP11-354P17,Normal_kidney,Tumor_Metastasis,0.5486,0.5996,0.1283,-1.0,0.329877,5,20
GSE157256,RCC_HLRCC,HPR,Normal_kidney,Tumor_Metastasis,1.0189,1.5106,0.5681,-0.9029,0.396537,5,20
GSE157256,RCC_HLRCC,RP11-282M16,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,LINC02168,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,IGHV1OR16-1,Normal_kidney,Tumor_Metastasis,1.122,1.1357,0.0176,-0.022,0.983223,5,20
GSE157256,RCC_HLRCC,LINC00165,Normal_kidney,Tumor_Metastasis,0.7801,0.5486,-0.508,1.0,0.373901,5,20
GSE157256,RCC_HLRCC,RP11-264M12,Normal_kidney,Tumor_Metastasis,0.5486,0.6788,0.3072,-1.4458,0.16452,5,20
GSE157256,RCC_HLRCC,DNM1P32,Normal_kidney,Tumor_Metastasis,0.5486,0.6018,0.1337,-1.0,0.329877,5,20
GSE157256,RCC_HLRCC,FRG2DP,Normal_kidney,Tumor_Metastasis,0.5486,0.6592,0.2649,-1.4489,0.163674,5,20
GSE157256,RCC_HLRCC,SSTR5-AS1,Normal_kidney,Tumor_Metastasis,5.8141,6.0317,0.053,-0.3139,0.756974,5,20
GSE157256,RCC_HLRCC,CTD-2562G15,Normal_kidney,Tumor_Metastasis,4.2495,4.1624,-0.0299,0.2094,0.841543,5,20
GSE157256,RCC_HLRCC,LINC01477,Normal_kidney,Tumor_Metastasis,0.5486,0.784,0.5151,-1.3829,0.182742,5,20
GSE157256,RCC_HLRCC,RP11-679B19,Normal_kidney,Tumor_Metastasis,3.6744,3.6494,-0.0099,0.0387,0.970412,5,20
GSE157256,RCC_HLRCC,RP11-307O13,Normal_kidney,Tumor_Metastasis,2.3868,2.246,-0.0877,0.1729,0.86977,5,20
GSE157256,RCC_HLRCC,GS1-204I12,Normal_kidney,Tumor_Metastasis,0.7923,0.6198,-0.3542,0.6793,0.528919,5,20
GSE157256,RCC_HLRCC,RP4-668J24,Normal_kidney,Tumor_Metastasis,2.3882,2.4161,0.0167,-0.05,0.961338,5,20
GSE157256,RCC_HLRCC,LA16c-431H6,Normal_kidney,Tumor_Metastasis,4.6114,4.6076,-0.0012,0.0034,0.997423,5,20
GSE157256,RCC_HLRCC,RP11-669C19,Normal_kidney,Tumor_Metastasis,1.542,0.9601,-0.6835,1.2462,0.267322,5,20
GSE157256,RCC_HLRCC,AC002551,Normal_kidney,Tumor_Metastasis,0.846,0.698,-0.2774,0.4702,0.658042,5,20
GSE157256,RCC_HLRCC,MIR3976HG,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,GOLGA8S,Normal_kidney,Tumor_Metastasis,4.3234,4.9271,0.1886,-0.8436,0.43448,5,20
GSE157256,RCC_HLRCC,FRG2KP,Normal_kidney,Tumor_Metastasis,0.5486,0.6596,0.266,-1.4524,0.162699,5,20
GSE157256,RCC_HLRCC,LINC00922,Normal_kidney,Tumor_Metastasis,1.009,1.9846,0.9759,-1.8576,0.077255,5,20
GSE157256,RCC_HLRCC,RP11-2K6,Normal_kidney,Tumor_Metastasis,2.6444,2.952,0.1588,-0.5317,0.616489,5,20
GSE157256,RCC_HLRCC,RP11-21B21,Normal_kidney,Tumor_Metastasis,1.2998,1.314,0.0157,-0.0276,0.978983,5,20
GSE157256,RCC_HLRCC,RP11-506E9,Normal_kidney,Tumor_Metastasis,0.5486,0.8279,0.5938,-1.6357,0.118363,5,20
GSE157256,RCC_HLRCC,RP11-419L9,Normal_kidney,Tumor_Metastasis,0.7633,0.5486,-0.4766,1.0,0.373901,5,20
GSE157256,RCC_HLRCC,LINC02180,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,RP11-305A4,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,AGGF1P8,Normal_kidney,Tumor_Metastasis,0.5486,0.6657,0.2793,-1.4529,0.162559,5,20
GSE157256,RCC_HLRCC,CTC-523E23,Normal_kidney,Tumor_Metastasis,5.3211,5.686,0.0957,-1.0077,0.355802,5,20
GSE157256,RCC_HLRCC,RP11-1223D19,Normal_kidney,Tumor_Metastasis,0.5486,0.7442,0.44,-1.804,0.087113,5,20
GSE157256,RCC_HLRCC,KRT18P18,Normal_kidney,Tumor_Metastasis,0.5486,0.9391,0.7757,-2.6744,0.014995,5,20
GSE157256,RCC_HLRCC,RP11-498D10,Normal_kidney,Tumor_Metastasis,0.5486,0.5996,0.1283,-1.0,0.329877,5,20
GSE157256,RCC_HLRCC,RP11-22P6,Normal_kidney,Tumor_Metastasis,2.8574,2.1842,-0.3876,2.0687,0.060635,5,20
GSE157256,RCC_HLRCC,CTC-459F4,Normal_kidney,Tumor_Metastasis,5.5484,5.6816,0.0342,-0.1841,0.86224,5,20
GSE157256,RCC_HLRCC,DYX1C1-CCPG1,Normal_kidney,Tumor_Metastasis,1.8053,2.0999,0.2181,-0.2169,0.836207,5,20
GSE157256,RCC_HLRCC,WI2-89031B12,Normal_kidney,Tumor_Metastasis,2.3434,3.1257,0.4156,-1.2151,0.270055,5,20
GSE157256,RCC_HLRCC,RP11-358L22,Normal_kidney,Tumor_Metastasis,5.4383,4.8037,-0.179,2.1333,0.061122,5,20
GSE157256,RCC_HLRCC,RP5-1173P7,Normal_kidney,Tumor_Metastasis,0.7923,0.6675,-0.2473,0.4602,0.661422,5,20
GSE157256,RCC_HLRCC,CTD-2354A18,Normal_kidney,Tumor_Metastasis,1.6413,1.7373,0.0821,-0.1386,0.891842,5,20
GSE157256,RCC_HLRCC,LINC01654,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,RP11-43P5,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,RP4-555D20,Normal_kidney,Tumor_Metastasis,2.178,2.5284,0.2153,-0.3948,0.707644,5,20
GSE157256,RCC_HLRCC,TCF24,Normal_kidney,Tumor_Metastasis,2.9311,2.3016,-0.3488,0.5289,0.617765,5,20
GSE157256,RCC_HLRCC,DNM1P28,Normal_kidney,Tumor_Metastasis,0.9059,0.9615,0.086,-0.1436,0.89096,5,20
GSE157256,RCC_HLRCC,RP11-350O14,Normal_kidney,Tumor_Metastasis,0.7633,0.9843,0.3669,-0.7766,0.453759,5,20
GSE157256,RCC_HLRCC,GOLGA8H,Normal_kidney,Tumor_Metastasis,2.0055,2.8113,0.4872,-1.0381,0.342072,5,20
GSE157256,RCC_HLRCC,RP11-90P13,Normal_kidney,Tumor_Metastasis,4.3851,2.8264,-0.6337,1.2541,0.263533,5,20
GSE157256,RCC_HLRCC,ISY1-RAB43,Normal_kidney,Tumor_Metastasis,9.3068,9.7005,0.0598,-1.3323,0.221094,5,20
GSE157256,RCC_HLRCC,LOXL1-AS1,Normal_kidney,Tumor_Metastasis,7.3331,6.3726,-0.2025,1.087,0.311388,5,20
GSE157256,RCC_HLRCC,LINC02140,Normal_kidney,Tumor_Metastasis,0.7801,0.5486,-0.508,1.0,0.373901,5,20
GSE157256,RCC_HLRCC,LINC02141,Normal_kidney,Tumor_Metastasis,0.7775,1.123,0.5305,-1.1254,0.283547,5,20
GSE157256,RCC_HLRCC,CYP3A54P,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,RP11-895K13,Normal_kidney,Tumor_Metastasis,0.5486,0.6198,0.1761,-1.0,0.329877,5,20
GSE157256,RCC_HLRCC,LINC02164,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,TUBB8P7,Normal_kidney,Tumor_Metastasis,2.3726,2.2479,-0.0779,0.1382,0.89457,5,20
GSE157256,RCC_HLRCC,RP11-502H18,Normal_kidney,Tumor_Metastasis,0.5486,0.6303,0.2003,-1.0,0.329877,5,20
GSE157256,RCC_HLRCC,DNM1P49,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,LINC00662,Normal_kidney,Tumor_Metastasis,7.9381,7.768,-0.0312,0.6006,0.570839,5,20
GSE157256,RCC_HLRCC,RP11-691G17,Normal_kidney,Tumor_Metastasis,0.5486,0.6078,0.1479,-1.0,0.329877,5,20
GSE157256,RCC_HLRCC,RP11-223I10,Normal_kidney,Tumor_Metastasis,1.495,1.8786,0.3295,-0.7352,0.484417,5,20
GSE157256,RCC_HLRCC,RP11-435I10,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,RP11-58C22,Normal_kidney,Tumor_Metastasis,0.5486,0.6655,0.2788,-1.0,0.329877,5,20
GSE157256,RCC_HLRCC,IGHV3OR16-15,Normal_kidney,Tumor_Metastasis,0.8682,0.6285,-0.4661,0.7275,0.502879,5,20
GSE157256,RCC_HLRCC,RP1-265C24,Normal_kidney,Tumor_Metastasis,3.0648,2.8208,-0.1197,0.3569,0.736649,5,20
GSE157256,RCC_HLRCC,RP11-143I21,Normal_kidney,Tumor_Metastasis,1.5667,1.3321,-0.234,0.4732,0.654337,5,20
GSE157256,RCC_HLRCC,RP13-638C3,Normal_kidney,Tumor_Metastasis,2.5247,2.9876,0.2428,-0.8345,0.444747,5,20
GSE157256,RCC_HLRCC,CTD-2309O5,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,LINC02186,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,MIA,Normal_kidney,Tumor_Metastasis,3.8653,3.6465,-0.0841,0.2958,0.780039,5,20
GSE157256,RCC_HLRCC,LINC01996,Normal_kidney,Tumor_Metastasis,1.1592,1.0167,-0.1893,0.3394,0.747455,5,20
GSE157256,RCC_HLRCC,RP11-67A1,Normal_kidney,Tumor_Metastasis,2.2431,1.8578,-0.2719,0.6815,0.524964,5,20
GSE157256,RCC_HLRCC,AC092566,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,MFSD1P1,Normal_kidney,Tumor_Metastasis,1.4187,1.6326,0.2026,-0.5205,0.621333,5,20
GSE157256,RCC_HLRCC,RP11-515E23,Normal_kidney,Tumor_Metastasis,0.7923,0.6589,-0.266,0.5225,0.624462,5,20
GSE157256,RCC_HLRCC,RP11-333E1,Normal_kidney,Tumor_Metastasis,2.8092,3.4503,0.2966,-1.0466,0.345439,5,20
GSE157256,RCC_HLRCC,RP11-502F1,Normal_kidney,Tumor_Metastasis,0.5486,0.6224,0.1821,-1.0,0.329877,5,20
GSE157256,RCC_HLRCC,CTC-479C5,Normal_kidney,Tumor_Metastasis,0.5486,0.6578,0.262,-1.4501,0.163345,5,20
GSE157256,RCC_HLRCC,RP11-63A1,Normal_kidney,Tumor_Metastasis,1.4084,1.1504,-0.2919,0.4582,0.666093,5,20
GSE157256,RCC_HLRCC,AC144831,Normal_kidney,Tumor_Metastasis,4.4084,3.7953,-0.216,0.9549,0.374146,5,20
GSE157256,RCC_HLRCC,MTND5P33,Normal_kidney,Tumor_Metastasis,0.8843,0.739,-0.259,0.4125,0.697613,5,20
GSE157256,RCC_HLRCC,RPL23AP84,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,RP11-542C16,Normal_kidney,Tumor_Metastasis,1.083,0.5486,-0.9813,1.5829,0.188603,5,20
GSE157256,RCC_HLRCC,RP11-235E17,Normal_kidney,Tumor_Metastasis,1.7338,1.0597,-0.7102,1.2891,0.254522,5,20
GSE157256,RCC_HLRCC,CTD-2561B21,Normal_kidney,Tumor_Metastasis,2.949,3.514,0.2529,-0.7828,0.465544,5,20
GSE157256,RCC_HLRCC,PCDHGA9,Normal_kidney,Tumor_Metastasis,3.0838,4.6624,0.5964,-3.0384,0.013744,5,20
GSE157256,RCC_HLRCC,RP11-461A8,Normal_kidney,Tumor_Metastasis,2.4352,1.9345,-0.3321,0.6809,0.526308,5,20
GSE157256,RCC_HLRCC,LARP7P2,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,GFY,Normal_kidney,Tumor_Metastasis,0.8682,0.7856,-0.1442,0.2387,0.820048,5,20
GSE157256,RCC_HLRCC,CCDC92B,Normal_kidney,Tumor_Metastasis,1.3179,1.1966,-0.1394,0.2214,0.831304,5,20
GSE157256,RCC_HLRCC,ISCA1P3,Normal_kidney,Tumor_Metastasis,0.7633,0.6588,-0.2124,0.4587,0.665513,5,20
GSE157256,RCC_HLRCC,RP11-342L8,Normal_kidney,Tumor_Metastasis,0.9059,1.4576,0.6862,-1.3648,0.218036,5,20
GSE157256,RCC_HLRCC,MMP25-AS1,Normal_kidney,Tumor_Metastasis,8.8154,8.616,-0.033,0.5122,0.623627,5,20
GSE157256,RCC_HLRCC,RP11-506D12,Normal_kidney,Tumor_Metastasis,0.5486,0.5486,0.0,0.0,1.0,5,20
GSE157256,RCC_HLRCC,CTD-2529O21,Normal_kidney,Tumor_Metastasis,1.1348,1.1394,0.0059,-0.0113,0.991374,5,20
GSE157256,RCC_HLRCC,KYNUP1,Normal_kidney,Tumor_Metastasis,0.5486,0.6997,0.3511,-1.4497,0.163441,5,20
GSE157256,RCC_HLRCC,CTC-281F24,Normal_kidney,Tumor_Metastasis,5.4774,5.5741,0.0253,-0.2352,0.821048,5,20
GSE157256,RCC_HLRCC,DLGAP1-AS2,Normal_kidney,Tumor_Metastasis,9.4307,8.4094,-0.1654,2.0547,0.081171,5,20
GSE157256,RCC_HLRCC,RP11-676J12,Normal_kidney,Tumor_Metastasis,1.7012,2.2386,0.3961,-1.043,0.343083,5,20
GSE157256,RCC_HLRCC,AC003009,Normal_kidney,Tumor_Metastasis,0.7801,0.6592,-0.2429,0.471,0.654336,5,20
GSE157256,RCC_HLRCC,RP11-66H6,Normal_kidney,Tumor_Metastasis,1.789,1.8014,0.01,-0.0313,0.975823,5,20
GSE157256,RCC_HLRCC,LINC01974,Normal_kidney,Tumor_Metastasis,0.5486,0.7781,0.5043,-2.169,0.042982,5,20
