legacy_symbol,current_symbol,source
FLJ12734,IBA57,alias_symbol
FLJ12735,ATAD5,alias_symbol
FLJ12738,ZKSCAN7,alias_symbol
FLJ12740,APOBEC3G,alias_symbol
FLJ12748,MAP6D1,alias_symbol
FLJ12750,VPS37B,alias_symbol
FLJ12752,ZBTB10,alias_symbol
FLJ12756,SLC30A5,alias_symbol
FLJ12758,SKA2,alias_symbol
FLJ12760,METTL2A,alias_symbol
FLJ12761,SAP130,alias_symbol
FLJ12765,AGO3,alias_symbol
FLJ12768,PIGZ,alias_symbol
FLJ12770,TOMM40L,alias_symbol
FLJ12783,AIF1L,alias_symbol
FLJ12785,ACTR5,alias_symbol
FLJ12787,UTP15,alias_symbol
FLJ12788,TTC31,alias_symbol
FLJ12793,ANGEL2,alias_symbol
FLJ12796,WDR3,alias_symbol
FLJ12800,CCDC71,alias_symbol
FLJ12806,AIDA,alias_symbol
FLJ12810,DCLRE1B,alias_symbol
FLJ12816,ABHD4,alias_symbol
FLJ12820,NOC3L,alias_symbol
FLJ12823,BBLN,alias_symbol
FLJ12827,ZNF408,alias_symbol
FLJ12838,MANEA,alias_symbol
FLJ12841,YEATS2,alias_symbol
FLJ12847,MCPH1,alias_symbol
FLJ12851,USP36,alias_symbol
FLJ12870,RIF1,alias_symbol
FLJ12875,MUL1,alias_symbol
FLJ12876,SFXN1,alias_symbol
FLJ12879,EHMT1,alias_symbol
FLJ12884,FAM171A1,alias_symbol
FLJ12886,SMG9,alias_symbol
FLJ12888,RMI1,alias_symbol
FLJ12890,CNOT10,alias_symbol
FLJ12892,CCDC14,alias_symbol
FLJ12894,TBL1XR1,alias_symbol
FLJ12895,ZSCAN18,alias_symbol
FLJ12899,PANK3,alias_symbol
FLJ12903,S100PBP,alias_symbol
FLJ12910,DCPH1,alias_symbol
FLJ12921,SYNPO2L,alias_symbol
FLJ12929,LRP12,alias_symbol
FLJ12944,HNRNPUL1,alias_symbol
FLJ12949,KRI1,alias_symbol
FLJ12953,WDR54,alias_symbol
FLJ12957,EPB41L5,alias_symbol
FLJ12960,QTRT2,alias_symbol
FLJ12967,PHC3,alias_symbol
FLJ12969,ARMCX5,alias_symbol
FLJ12971,POU6F2-AS2,alias_symbol
FLJ12972,PAPOLG,alias_symbol
FLJ12973,WDR76,alias_symbol
FLJ12974,OLMALINC,alias_symbol
FLJ12975,TCTN2,alias_symbol
FLJ12977,LINC02693,alias_symbol
FLJ12979,WIPI2,alias_symbol
FLJ12985,ZNF702P,alias_symbol
FLJ12987,PREX2,alias_symbol
FLJ12993,TMEM150C,alias_symbol
FLJ12994,RFX7,alias_symbol
FLJ12998,MTHFSD,alias_symbol
FLJ13008,COMMD5,alias_symbol
FLJ13012,OSBPL11,alias_symbol
FLJ13018,SLC35F2,alias_symbol
FLJ13022,LCOR,alias_symbol
FLJ13031,CCDC7,alias_symbol
FLJ13036,CEP70,alias_symbol
FLJ13044,SLC25A22,alias_symbol
FLJ13045,RABL6,alias_symbol
FLJ13046,XPO4,alias_symbol
FLJ13052,NADK,alias_symbol
FLJ13057,GMCL1,alias_symbol
FLJ13058,UBA2,alias_symbol
FLJ13063,ARMC5,alias_symbol
FLJ13070,DNAJC5,alias_symbol
FLJ13072,TDRD12,alias_symbol
FLJ13081,MCMBP,alias_symbol
FLJ13087,DBF4B,alias_symbol
FLJ13089,NAA25,alias_symbol
FLJ13090,TMEM248,alias_symbol
FLJ13092,JPT2,alias_symbol
FLJ13094,DNAAF19,alias_symbol
FLJ13096,DCAF17,alias_symbol
FLJ13102,DHDDS,alias_symbol
FLJ13110,REEP1,alias_symbol
FLJ13111,CENPT,alias_symbol
FLJ13114,ARMH3,alias_symbol
FLJ13117,SPATS2,alias_symbol
FLJ13119,EFL1,alias_symbol
FLJ13130,TBC1D10B,alias_symbol
FLJ13134,ASB13,alias_symbol
FLJ13137,C1ORF226,alias_symbol
FLJ13142,TOR1AIP1,alias_symbol
FLJ13149,FASTKD5,alias_symbol
FLJ13150,RPAP2,alias_symbol
FLJ13152,CLPB,alias_symbol
FLJ13153,ZDHHC11,alias_symbol
FLJ13154,USB1,alias_symbol
FLJ13158,ATAT1,alias_symbol
FLJ13159,SMAP1,alias_symbol
FLJ13162,LINC00574,alias_symbol
FLJ13163,IPPK,alias_symbol
FLJ13164,OSBPL11,alias_symbol
FLJ13165,CNOT10,alias_symbol
FLJ13171,PHACTR4,alias_symbol
FLJ13181,TRIM45,alias_symbol
FLJ13187,PLEKHF2,alias_symbol
FLJ13188,FAM204A,alias_symbol
FLJ13189,LINC00472,alias_symbol
FLJ13193,PHAX,alias_symbol
FLJ13194,NAA50,alias_symbol
FLJ13195,STAG3L4,alias_symbol
FLJ13197,KLF3-AS1,alias_symbol
FLJ13203,CPEB1,alias_symbol
FLJ13204,MOB3B,alias_symbol
FLJ13213,SLTM,alias_symbol
FLJ13215,CCDC15,alias_symbol
FLJ13219,ARHGAP17,alias_symbol
FLJ13220,GUF1,alias_symbol
FLJ13222,ZFAND3,alias_symbol
FLJ13225,IFT22,alias_symbol
FLJ13231,CPLANE1,alias_symbol
FLJ13236,DNAJC22,alias_symbol
FLJ13244,MYO9A,alias_symbol
FLJ13253,PPM1H,alias_symbol
FLJ13258,AKTIP,alias_symbol
FLJ13261,BDH2,alias_symbol
FLJ13263,TMEM254,alias_symbol
FLJ13265,CCNP,alias_symbol
FLJ13273,GSTCD,alias_symbol
FLJ13287,NUP43,alias_symbol
FLJ13288,ZC3HAV1,alias_symbol
FLJ13289,SMIM14,alias_symbol
FLJ13291,SLC7A6OS,alias_symbol
FLJ13297,IFT38,alias_symbol
FLJ13305,FAM161A,alias_symbol
FLJ13308,YEATS2,alias_symbol
FLJ13311,RRAGC,alias_symbol
FLJ13315,HEXA-AS1,alias_symbol
FLJ13322,ACBD4,alias_symbol
FLJ13330,ASMTL-AS1,alias_symbol
FLJ13335,FYCO1,alias_symbol
FLJ13340,NAA15,alias_symbol
FLJ13352,SRD5A3,alias_symbol
FLJ13354,NIPBL,alias_symbol
FLJ13373,GVINP1,alias_symbol
FLJ13386,CEP63,alias_symbol
FLJ13390,POLR1E,alias_symbol
FLJ13391,EVA1A,alias_symbol
FLJ13397,MINDY3,alias_symbol
FLJ13409,TUT7,alias_symbol
FLJ13421,NUSAP1,alias_symbol
FLJ13425,DST,alias_symbol
FLJ13433,ACTR6,alias_symbol
FLJ13441,BRD9,alias_symbol
FLJ13447,QRSL1,alias_symbol
FLJ13448,COQ10B,alias_symbol
FLJ13449,OBI1,alias_symbol
FLJ13450,SPAG9,alias_symbol
FLJ13451,SNAPC4,alias_symbol
FLJ13456,ZYG11B,alias_symbol
FLJ13465,MMRN2,alias_symbol
FLJ13479,ZNF668,alias_symbol
FLJ13490,C10ORF88,alias_symbol
FLJ13491,OGFOD2,alias_symbol
FLJ13502,ZBTB46,alias_symbol
FLJ13511,SYDE1,alias_symbol
FLJ13518,NIBAN2,alias_symbol
FLJ13529,SVEP1,alias_symbol
FLJ13540,CEACAM21,alias_symbol
FLJ13541,ZMIZ1,alias_symbol
FLJ13542,LYSMD3,alias_symbol
FLJ13549,GUSBP4,alias_symbol
FLJ13568,KLHL9,alias_symbol
FLJ13576,TMEM168,alias_symbol
FLJ13590,ZNF613,alias_symbol
FLJ13593,TMC5,alias_symbol
FLJ13599,RIGI,alias_symbol
FLJ13607,CENPN,alias_symbol
FLJ13611,TRAPPC13,alias_symbol
FLJ13612,EFHD1,alias_symbol
FLJ13614,ABRAXAS1,alias_symbol
FLJ13615,CEP290,alias_symbol
FLJ13621,CEP135,alias_symbol
FLJ13624,NABP1,alias_symbol
FLJ13633,DDX31,alias_symbol
FLJ13639,DHRS12,alias_symbol
FLJ13646,CCDC121,alias_symbol
FLJ13648,NIPBL,alias_symbol
FLJ13649,PHF20L1,alias_symbol
FLJ13657,CAAP1,alias_symbol
FLJ13659,ZNF430,alias_symbol
FLJ13660,CDK5RAP3,alias_symbol
FLJ13687,GREB1L,alias_symbol
FLJ13693,TREML2,alias_symbol
FLJ13703,KLHL18,alias_symbol
FLJ13705,CCDC69,alias_symbol
FLJ13710,THSD4,alias_symbol
FLJ13725,RIPOR1,alias_symbol
FLJ13732,TNS3,alias_symbol
FLJ13758,FAXDC2,alias_symbol
FLJ13782,GRHL2,alias_symbol
FLJ13784,DERL1,alias_symbol
FLJ13787,ZC3H7B,alias_symbol
FLJ13791,ARHGEF15,alias_symbol
FLJ13798,KDM8,alias_symbol
FLJ13815,SYDE2,alias_symbol
FLJ13824,ELMO3,alias_symbol
FLJ13839,ZNF407,alias_symbol
FLJ13840,HHIPL2,alias_symbol
FLJ13841,ZNF750,alias_symbol
FLJ13842,ZMAT4,alias_symbol
FLJ13848,NAA40,alias_symbol
FLJ13852,PYCR3,alias_symbol
FLJ13855,UBE2Z,alias_symbol
FLJ13859,TTC12,alias_symbol
FLJ13861,ZXDC,alias_symbol
FLJ13868,RUSF1,alias_symbol
FLJ13874,HSPA12A,alias_symbol
FLJ13881,MYH14,alias_symbol
FLJ13896,DUS3L,alias_symbol
FLJ13902,PRKRIP1,alias_symbol
FLJ13906,RNF25,alias_symbol
FLJ13909,TEDC2,alias_symbol
FLJ13910,RMND5A,alias_symbol
FLJ13912,GINS3,alias_symbol
FLJ13935,TEX264,alias_symbol
FLJ13940,TUBA4B,alias_symbol
FLJ13941,MORN1,alias_symbol
FLJ13942,FAM184A,alias_symbol
FLJ13946,IFT70A,alias_symbol
FLJ13952,SNX22,alias_symbol
FLJ13953,NIPSNAP3A,alias_symbol
FLJ13954,ATG10,alias_symbol
FLJ13955,NIPAL2,alias_symbol
FLJ13956,GEMIN7,alias_symbol
FLJ13962,FBXO38,alias_symbol
FLJ13970,POLR1E,alias_symbol
FLJ13975,UQCC6,alias_symbol
FLJ13984,METTL8,alias_symbol
FLJ13990,MRPL44,alias_symbol
FLJ13995,YARS2,alias_symbol
FLJ13998,DCLRE1B,alias_symbol
FLJ14000,HIP1R,alias_symbol
FLJ14001,NSUN7,alias_symbol
FLJ14005,PPP1R3B,alias_symbol
FLJ14006,SPAG9,alias_symbol
FLJ14007,ZFAND1,alias_symbol
FLJ14009,TLE6,alias_symbol
FLJ14010,SUPT16H,alias_symbol
FLJ14011,ZNF667,alias_symbol
FLJ14027,CRTC1,alias_symbol
FLJ14038,PTGES2,alias_symbol
FLJ14040,KAT8,alias_symbol
FLJ14049,HCG11,alias_symbol
FLJ14050,FAM110D,alias_symbol
FLJ14051,NRDE2,alias_symbol
FLJ14054,NPR3,alias_symbol
FLJ14062,MTERF2,alias_symbol
FLJ14075,NOL10,alias_symbol
FLJ14079,DPF3,alias_symbol
FLJ14084,TMEM35A,alias_symbol
FLJ14103,DIPK2B,alias_symbol
FLJ14107,BIN3-IT1,alias_symbol
FLJ14117,IFT22,alias_symbol
FLJ14127,ANKHD1,alias_symbol
FLJ14129,ZNF696,alias_symbol
FLJ14146,C1ORF115,alias_symbol
FLJ14153,MFSD1,alias_symbol
FLJ14154,NAA60,alias_symbol
FLJ14156,PLEKHA8P1,alias_symbol
FLJ14166,CCNJL,alias_symbol
FLJ14178,MIR17HG,alias_symbol
FLJ14186,LINC01061,alias_symbol
FLJ14191,RADX,alias_symbol
FLJ14195,CNTNAP3,alias_symbol
FLJ14199,DIRC3,alias_symbol
FLJ14203,NAV1,alias_symbol
FLJ14204,KIF4A,alias_symbol
FLJ14213,PRR5L,alias_symbol
FLJ14217,WIPI2,alias_symbol
FLJ14220,SYNDIG1,alias_symbol
FLJ14226,RFX2,alias_symbol
FLJ14249,HS1BP3,alias_symbol
FLJ14251,SLC35E1,alias_symbol
FLJ14260,ZNF606,alias_symbol
FLJ14280,C10ORF95,alias_symbol
FLJ14281,DNAJB14,alias_symbol
FLJ14295,MTUS1,alias_symbol
FLJ14297,ABCA11P,alias_symbol
FLJ14298,CATSPERB,alias_symbol
FLJ14299,ZNF703,alias_symbol
FLJ14303,MUC16,alias_symbol
FLJ14314,TAOK1,alias_symbol
FLJ14345,ZNF665,alias_symbol
FLJ14346,MZT2B,alias_symbol
FLJ14356,ZNF442,alias_symbol
FLJ14360,KLHL22,alias_symbol
FLJ14374,JMJD1C,alias_symbol
FLJ14385,PBK,alias_symbol
FLJ14390,ADGRA2,alias_symbol
FLJ14393,RIOX2,alias_symbol
FLJ14397,CCDC142,alias_symbol
FLJ14399,TMEM25,alias_symbol
FLJ14400,CLPTM1L,alias_symbol
FLJ14408,MUC20,alias_symbol
FLJ14415,MBOAT2,alias_symbol
FLJ14428,HAVCR2,alias_symbol
FLJ14431,CBR4,alias_symbol
FLJ14440,RSPO3,alias_symbol
FLJ14442,AGBL4,alias_symbol
FLJ14445,RHOJ,alias_symbol
FLJ14451,ZC3H10,alias_symbol
FLJ14454,ADGRG7,alias_symbol
FLJ14457,ZNF514,alias_symbol
FLJ14464,PARP10,alias_symbol
FLJ14466,ORAI1,alias_symbol
FLJ14471,LGR6,alias_symbol
FLJ14486,ZBTB45,alias_symbol
FLJ14490,MFSD2A,alias_symbol
FLJ14491,SLC44A4,alias_symbol
FLJ14494,RPUSD4,alias_symbol
FLJ14495,SYAP1,alias_symbol
FLJ14497,AIFM2,alias_symbol
FLJ14502,KNSTRN,alias_symbol
FLJ14503,MAP7D2,alias_symbol
FLJ14511,ALG2,alias_symbol
FLJ14524,ZDHHC12,alias_symbol
FLJ14525,C1ORF198,alias_symbol
FLJ14528,USP44,alias_symbol
FLJ14541,SLC7A3,alias_symbol
FLJ14547,ADO,alias_symbol
FLJ14564,AFAP1L2,alias_symbol
FLJ14566,POMGNT2,alias_symbol
FLJ14576,ARFGAP2,alias_symbol
FLJ14578,DDX31,alias_symbol
FLJ14585,PPCDC,alias_symbol
FLJ14590,FBH1,alias_symbol
FLJ14594,LINGO1,alias_symbol
FLJ14596,MIGA2,alias_symbol
FLJ14600,ATAD1,alias_symbol
FLJ14602,JAGN1,alias_symbol
FLJ14611,GLT8D1,alias_symbol
FLJ14621,TBRG1,alias_symbol
FLJ14623,PLXDC2,alias_symbol
FLJ14624,TMTC4,alias_symbol
FLJ14627,RNFT2,alias_symbol
FLJ14639,NFATC2IP,alias_symbol
FLJ14640,CEP89,alias_symbol
FLJ14642,ARHGEF39,alias_symbol
FLJ14651,PIAS3,alias_symbol
FLJ14655,IWS1,alias_symbol
FLJ14662,PLPP7,alias_symbol
FLJ14668,TIMCC,alias_symbol
FLJ14675,AOPEP,alias_symbol
FLJ14681,TMEM87B,alias_symbol
FLJ14686,ZNF382,alias_symbol
FLJ14688,PLGRKT,alias_symbol
FLJ14697,SLC35B4,alias_symbol
FLJ14700,GTPBP3,alias_symbol
FLJ14708,ATOH8,alias_symbol
FLJ14710,ZNF587,alias_symbol
FLJ14712,VWDE,alias_symbol
FLJ14721,FAM222A,alias_symbol
FLJ14728,UTP4,alias_symbol
FLJ14733,ORAI2,alias_symbol
FLJ14736,CDCA7,alias_symbol
FLJ14743,STRIP1,alias_symbol
FLJ14744,PPP1R15B,alias_symbol
FLJ14751,ALG10,alias_symbol
FLJ14752,PNISR,alias_symbol
FLJ14753,SLC71A2,alias_symbol
FLJ14767,PBLD,alias_symbol
FLJ14768,FIZ1,alias_symbol
FLJ14771,TOR2A,alias_symbol
FLJ14775,VCF1,alias_symbol
FLJ14777,GPX7,alias_symbol
FLJ14779,ZNF566,alias_symbol
FLJ14784,SLC49A4,alias_symbol
FLJ14797,TUBGCP4,alias_symbol
FLJ14800,SPRYD3,alias_symbol
FLJ14802,ZNF607,alias_symbol
FLJ14803,TMEM209,alias_symbol
FLJ14810,FIBCD1,alias_symbol
FLJ14813,MASTL,alias_symbol
FLJ14816,LINC01101,alias_symbol
FLJ14824,RAB2B,alias_symbol
FLJ14825,C8ORF76,alias_symbol
FLJ14827,RITA1,alias_symbol
FLJ14834,MEDAG,alias_symbol
FLJ14840,ZFYVE19,alias_symbol
FLJ14846,ZNRF1,alias_symbol
FLJ14848,VPS33B,alias_symbol
FLJ14855,ZNF502,alias_symbol
FLJ14867,ATG4C,alias_symbol
FLJ14871,CORO6,alias_symbol
FLJ14885,ATG9B,alias_symbol
FLJ14886,HSH2D,alias_symbol
FLJ14888,WDR73,alias_symbol
FLJ14902,LACTB,alias_symbol
FLJ14904,MAEL,alias_symbol
FLJ14906,ABHD13,alias_symbol
FLJ14909,LTV1,alias_symbol
FLJ14917,SERAC1,alias_symbol
FLJ14920,DPP8,alias_symbol
FLJ14923,POC1B,alias_symbol
FLJ14926,TIGD5,alias_symbol
FLJ14927,FRAS1,alias_symbol
FLJ14928,ZNF585B,alias_symbol
FLJ14936,PRPF38A,alias_symbol
FLJ14937,ADGRG6,alias_symbol
FLJ14957,CGNL1,alias_symbol
FLJ14959,ZNF844,alias_symbol
FLJ14966,MICAL2,alias_symbol
FLJ14972,ZGPAT,alias_symbol
FLJ14981,MPND,alias_symbol
FLJ14991,NUDCD1,alias_symbol
FLJ14993,RELT,alias_symbol
FLJ14996,SYTL1,alias_symbol
FLJ16008,CYP27C1,alias_symbol
FLJ16025,ATP13A5,alias_symbol
FLJ16030,ZFP69,alias_symbol
FLJ16046,TMPRSS11F,alias_symbol
FLJ16052,RHEX,alias_symbol
FLJ16056,FCRL6,alias_symbol
FLJ16057,TMEM79,alias_symbol
FLJ16061,FGF11,alias_symbol
FLJ16069,ARSI,alias_symbol
FLJ16103,EPHA10,alias_symbol
FLJ16107,WEE2,alias_symbol
FLJ16119,DHFR2,alias_symbol
FLJ16123,ZCCHC12,alias_symbol
FLJ16139,DBX2,alias_symbol
FLJ16165,ACP7,alias_symbol
FLJ16213,VWA2,alias_symbol
FLJ16218,ZNF704,alias_symbol
FLJ16224,B4GALNT3,alias_symbol
FLJ16231,ZNF761,alias_symbol
FLJ16237,AGMO,alias_symbol
FLJ16239,HDAC6,alias_symbol
FLJ16283,C1ORF198,alias_symbol
FLJ16287,ZNF836,alias_symbol
FLJ16327,PRAMENP,alias_symbol
FLJ16331,SLC22A20P,alias_symbol
FLJ16339,CCDC81,alias_symbol
FLJ16341,REL-DT,alias_symbol
FLJ16353,ZNF705A,alias_symbol
FLJ16355,PHF23,alias_symbol
FLJ16360,ZNF749,alias_symbol
FLJ16363,ADAMTS17,alias_symbol
FLJ16478,ETV3L,alias_symbol
FLJ16517,LIN28B,alias_symbol
FLJ16518,MAP3K15,alias_symbol
FLJ16537,ZNF66,alias_symbol
FLJ16542,ZNF813,alias_symbol
FLJ16545,LINC00322,alias_symbol
FLJ16566,PPP1R21,alias_symbol
FLJ16636,ZNF782,alias_symbol
FLJ16641,LEKR1,alias_symbol
FLJ16665,CDK16,alias_symbol
FLJ16686,DTHD1,alias_symbol
FLJ16752,HIVEP3,alias_symbol
FLJ16786,CRB2,alias_symbol
FLJ16792,SCUBE2,alias_symbol
FLJ16793,CCNI2,alias_symbol
FLJ16806,IL16,alias_symbol
FLJ17540,RAD51AP2,alias_symbol
FLJ20003,NSMCE4A,alias_symbol
FLJ20008,RNPC3,alias_symbol
FLJ20010,C11ORF71,alias_symbol
FLJ20013,ALKBH4,alias_symbol
FLJ20014,BORCS6,alias_symbol
FLJ20015,TNRC6C,alias_symbol
FLJ20021,PPP3CA-DT,alias_symbol
FLJ20022,ITLN1,alias_symbol
FLJ20025,TMEM88,alias_symbol
FLJ20027,DNAJB12,alias_symbol
FLJ20032,TET2,alias_symbol
FLJ20033,AGO4,alias_symbol
FLJ20035,DDX60,alias_symbol
FLJ20036,CDKN2AIP,alias_symbol
FLJ20037,TENT5A,alias_symbol
FLJ20038,KCTD9,alias_symbol
FLJ20040,KCTD5,alias_symbol
FLJ20041,TRPM4,alias_symbol
FLJ20043,BNC2,alias_symbol
FLJ20045,MED18,alias_symbol
FLJ20047,DCHS2,alias_symbol
FLJ20048,CARMIL1,alias_symbol
FLJ20051,ARL15,alias_symbol
FLJ20052,KIF21A,alias_symbol
FLJ20053,ANKRD12,alias_symbol
FLJ20054,DENND1B,alias_symbol
FLJ20055,MBTD1,alias_symbol
FLJ20059,KLHL24,alias_symbol
FLJ20060,HAUS6,alias_symbol
FLJ20061,TRIT1,alias_symbol
FLJ20068,PPP1R9A,alias_symbol
FLJ20069,AHI1,alias_symbol
FLJ20070,ZNF586,alias_symbol
FLJ20071,DYM,alias_symbol
FLJ20073,SAMD9,alias_symbol
FLJ20075,GIPC2,alias_symbol
FLJ20079,ZNF562,alias_symbol
FLJ20080,AFTPH,alias_symbol
FLJ20081,KLHL28,alias_symbol
FLJ20084,QPCTL,alias_symbol
FLJ20086,ZNF280D,alias_symbol
FLJ20089,ING3,alias_symbol
FLJ20092,DCUN1D2,alias_symbol
FLJ20093,ANKRD10,alias_symbol
FLJ20094,ZCCHC10,alias_symbol
FLJ20095,ZNF280C,alias_symbol
FLJ20097,VPS50,alias_symbol
FLJ20101,NDE1,alias_symbol
FLJ20103,USP48,alias_symbol
FLJ20105,ERCC6L,alias_symbol
FLJ20113,OTUB1,alias_symbol
FLJ20116,FERMT1,alias_symbol
FLJ20121,SWT1,alias_symbol
FLJ20124,CDHR2,alias_symbol
FLJ20125,GIN1,alias_symbol
FLJ20126,MTMR8,alias_symbol
FLJ20127,NXPE4,alias_symbol
FLJ20128,BCAS3,alias_symbol
FLJ20129,ASPN,alias_symbol
FLJ20130,NUP62CL,alias_symbol
FLJ20132,BEST2,alias_symbol
FLJ20135,KIF16B,alias_symbol
FLJ20136,VPS13C,alias_symbol
FLJ20142,GDAP2,alias_symbol
FLJ20147,NHLRC2,alias_symbol
FLJ20150,BSPRY,alias_symbol
FLJ20152,RETREG1,alias_symbol
FLJ20154,WBP1L,alias_symbol
FLJ20156,LRRC49,alias_symbol
FLJ20157,APTX,alias_symbol
FLJ20159,BIVM,alias_symbol
FLJ20160,MFSD6,alias_symbol
FLJ20163,SYTL2,alias_symbol
FLJ20170,MCM9,alias_symbol
FLJ20171,ESRP1,alias_symbol
FLJ20174,SIDT1,alias_symbol
FLJ20176,FAM135A,alias_symbol
FLJ20177,SMPDL3A,alias_symbol
FLJ20184,ARHGEF38,alias_symbol
FLJ20185,ARHGAP8,alias_symbol
FLJ20185K,PRR5,alias_symbol
FLJ20186,DEF8,alias_symbol
FLJ20188,FBXL12,alias_symbol
FLJ20189,ANKRD49,alias_symbol
FLJ20190,PAQR5,alias_symbol
FLJ20195,WDR55,alias_symbol
FLJ20199,ASAP3,alias_symbol
FLJ20200,SACK1E,alias_symbol
FLJ20202,TENT5C,alias_symbol
FLJ20203,GON4L,alias_symbol
FLJ20207,GDPD2,alias_symbol
FLJ20211,ELP6,alias_symbol
FLJ20212,TASP1,alias_symbol
FLJ20216,ZNF3,alias_symbol
FLJ20217,MS4A12,alias_symbol
FLJ20219,CDHR5,alias_symbol
FLJ20221,TADA3,alias_symbol
FLJ20222,ZCCHC2,alias_symbol
FLJ20224,SNRK,alias_symbol
FLJ20225,RNF186,alias_symbol
FLJ20226,MFSD11,alias_symbol
FLJ20230,VAT1,alias_symbol
FLJ20232,MIEF1,alias_symbol
FLJ20241,CC2D1A,alias_symbol
FLJ20244,TRMT1,alias_symbol
FLJ20245,TOR4A,alias_symbol
FLJ20247,RHOF,alias_symbol
FLJ20249,GPATCH4,alias_symbol
FLJ20251,PPP1R14D,alias_symbol
FLJ20254,TMEM214,alias_symbol
FLJ20255,SLC38A12,alias_symbol
FLJ20257,MEPCE,alias_symbol
FLJ20258,EPS8L1,alias_symbol
FLJ20259,QRICH1,alias_symbol
FLJ20261,KRT24,alias_symbol
FLJ20262,P4HTM,alias_symbol
FLJ20265,PIGG,alias_symbol
FLJ20271,PALMD,alias_symbol
FLJ20272,TTC27,alias_symbol
FLJ20273,RBM47,alias_symbol
FLJ20274,THUMPD1,alias_symbol
FLJ20275,FNBP1L,alias_symbol
FLJ20276,CNTLN,alias_symbol
FLJ20277,POMGNT1,alias_symbol
FLJ20279,ZDHHC7,alias_symbol
FLJ20280,DCAF16,alias_symbol
FLJ20281,ZCCHC2,alias_symbol
FLJ20283,DPP8,alias_symbol
FLJ20284,ST7L,alias_symbol
FLJ20285,BCOR,alias_symbol
FLJ20287,TEX10,alias_symbol
FLJ20288,ANKHD1,alias_symbol
FLJ20291,CWC25,alias_symbol
FLJ20294,AMBRA1,alias_symbol
FLJ20296,RETSAT,alias_symbol
FLJ20297,SMPD4,alias_symbol
FLJ20298,TBC1D8B,alias_symbol
FLJ20300,PLPPR1,alias_symbol
FLJ20301,RC3H2,alias_symbol
FLJ20302,BLTP3A,alias_symbol
FLJ20303,NSUN2,alias_symbol
FLJ20307,ZNF407,alias_symbol
FLJ20308,ALKBH5,alias_symbol
FLJ20309,INO80D,alias_symbol
FLJ20311,NCAPG2,alias_symbol
FLJ20313,MTMR10,alias_symbol
FLJ20315,RNF43,alias_symbol
FLJ20318,ZC3H7A,alias_symbol
FLJ20320,SLC66A1,alias_symbol
FLJ20321,CASZ1,alias_symbol
FLJ20323,MIOS,alias_symbol
FLJ20330,GFOD1,alias_symbol
FLJ20331,LRRC40,alias_symbol
FLJ20333,G2E3,alias_symbol
FLJ20335,PXK,alias_symbol
FLJ20337,TBC1D22B,alias_symbol
FLJ20340,LAX1,alias_symbol
FLJ20342,CDKAL1,alias_symbol
FLJ20343,TTC19,alias_symbol
FLJ20344,KRABD4,alias_symbol
FLJ20345,MKS1,alias_symbol
FLJ20350,ZNF790,alias_symbol
FLJ20353,NSD3,alias_symbol
FLJ20354,DEPDC1,alias_symbol
FLJ20356,SH3TC1,alias_symbol
FLJ20357,CHD7,alias_symbol
FLJ20359,CYP2W1,alias_symbol
FLJ20360,TASOR2,alias_symbol
FLJ20361,CHD7,alias_symbol
FLJ20364,SPDL1,alias_symbol
FLJ20366,SYBU,alias_symbol
FLJ20370,RGS3,alias_symbol
FLJ20371,FLVCR2,alias_symbol
FLJ20374,RPP25,alias_symbol
FLJ20375,FOCAD,alias_symbol
FLJ20382,RNF20,alias_symbol
FLJ20383,CDHR2,alias_symbol
FLJ20391,YTHDF1,alias_symbol
FLJ20392,TMEM260,alias_symbol
FLJ20396,CMTM6,alias_symbol
FLJ20397,DNAAF5,alias_symbol
FLJ20399,DUS2,alias_symbol
FLJ20400,CHTF8,alias_symbol
FLJ20401,RASIP1,alias_symbol
FLJ20403,ZNF326,alias_symbol
FLJ20406,LIME1,alias_symbol
FLJ20408,HES1,alias_symbol
FLJ20417,ZSCAN32,alias_symbol
FLJ20419,UBE2R2,alias_symbol
FLJ20420,CHCHD3,alias_symbol
FLJ20421,BPNT2,alias_symbol
FLJ20422,TMEM161A,alias_symbol
FLJ20424,HAUS4,alias_symbol
FLJ20429,RAB20,alias_symbol
FLJ20431,HYPK,alias_symbol
FLJ20432,TRMT10C,alias_symbol
FLJ20433,EXD3,alias_symbol
FLJ20434,VCF2,alias_symbol
FLJ20435,RHBDL2,alias_symbol
FLJ20436,KANSL2,alias_symbol
FLJ20442,DUSP23,alias_symbol
FLJ20445,MARCHF5,alias_symbol
FLJ20446,ADPRS,alias_symbol
FLJ20449,SOHLH2,alias_symbol
FLJ20450,SARS2,alias_symbol
FLJ20451,MRPL39,alias_symbol
FLJ20452,COMMD4,alias_symbol
FLJ20455,OCIAD1,alias_symbol
FLJ20456,RNF125,alias_symbol
FLJ20457,ABITRAM,alias_symbol
FLJ20459,PPA2,alias_symbol
FLJ20467,CFAP298,alias_symbol
FLJ20473,SLC41A3,alias_symbol
FLJ20476,MTMR12,alias_symbol
FLJ20477,PIGV,alias_symbol
FLJ20479,NHP2,alias_symbol
FLJ20480,ENY2,alias_symbol
FLJ20481,LPCAT2,alias_symbol
FLJ20484,MRPL16,alias_symbol
FLJ20485,PUS7,alias_symbol
FLJ20487,SDHAF2,alias_symbol
FLJ20489,SLC48A1,alias_symbol
FLJ20493,MRPL50,alias_symbol
