gene,l2fc_12h_2C,q_12h_2C,l2fc_48h_2C,q_48h_2C,l2fc_disease_12h_2C,l2fc_disease_48h_2C,l2fc_12h_219,q_12h_219,l2fc_48h_219,q_48h_219,l2fc_disease_12h_219,l2fc_disease_48h_219,up_RMC2C,up_RMC219,up_both,mean_l2fc_disease_48h
RP11-649A18.4,-0.36858189073848,0.746592921785637,-0.0322732195095758,0.981756203559744,0.36858189073848,0.0322732195095758,0.451406295314592,0.999847911406781,-0.0487065186785794,0.963705593733815,-0.451406295314592,0.0487065186785794,False,False,False,0.0404898690940776
RP11-849F2.7,0.591784525934965,,0.707003378875099,,-0.591784525934965,-0.707003378875099,0.370765555499079,0.999847911406781,0.660244226511928,0.414998179537037,-0.370765555499079,-0.660244226511928,False,False,False,-0.6836238026935135
CTD-2206N4.4,-1.13242987591684,0.464346718425238,-0.313159954939919,0.855738422644249,1.13242987591684,0.313159954939919,0.622863025266402,,1.65712321693523,,-0.622863025266402,-1.65712321693523,False,False,False,-0.6719816309976554
RP11-326K13.4,0.828264862603632,0.359819663278665,0.720380426901127,0.428462938082543,-0.828264862603632,-0.720380426901127,0.281533819158967,0.999847911406781,-0.524083473492372,0.606769393497329,-0.281533819158967,0.524083473492372,False,False,False,-0.09814847670437749
RP11-573D15.9,-1.32826786286219,0.639922303537015,0.603595407656173,0.815953818194467,1.32826786286219,-0.603595407656173,1.15278271320879,,0.331273742812412,,-1.15278271320879,-0.331273742812412,False,False,False,-0.46743457523429255
SINHCAFP1,-3.38225582836359,,-1.21121771549228,0.691669450818348,3.38225582836359,1.21121771549228,-0.285955177652334,0.999847911406781,-0.646368683917967,,0.285955177652334,0.646368683917967,False,False,False,0.9287931997051235
MIR4635,2.44849416576556,,0.762759266999824,,-2.44849416576556,-0.762759266999824,2.08312602216252,,0.303723120800224,,-2.08312602216252,-0.303723120800224,False,False,False,-0.533241193900024
RP11-649A18.12,0.0236506891819078,0.972811555194693,-0.43084556217165,0.321571911416002,-0.0236506891819078,0.43084556217165,-0.0582556964326787,0.999847911406781,0.346921666103022,0.319995326106167,0.0582556964326787,-0.346921666103022,False,False,False,0.041961948034313995
CIAPIN1P,2.121363998838,,0.707523015447561,,-2.121363998838,-0.707523015447561,-0.813265124823517,0.999847911406781,-1.50500662804855,,0.813265124823517,1.50500662804855,False,False,False,0.39874180630049444
RP11-107K17.1,-0.887190042780284,,-1.16082030002623,,0.887190042780284,1.16082030002623,-0.684370835458016,,-1.42639811564395,,0.684370835458016,1.42639811564395,False,False,False,1.29360920783509
LASP1NB,3.08614193715399,0.206344912019473,3.96318732702153,0.0629017920759431,-3.08614193715399,-3.96318732702153,0.0571986742570615,,0.0831473933557662,,-0.0571986742570615,-0.0831473933557662,False,False,False,-2.023167360188648
AL353629.1,0.535599518940795,,0.676256327453215,,-0.535599518940795,-0.676256327453215,-0.821138118502824,,-0.658065565777198,,0.821138118502824,0.658065565777198,False,False,False,-0.009095380838008482
DLGAP1-AS4,1.57566447896664,,-0.199031613448808,,-1.57566447896664,0.199031613448808,1.10240722625775,,0.303723120800225,,-1.10240722625775,-0.303723120800225,False,False,False,-0.05234575367570851
RP11-51F16.5,0.599547306115003,,-0.199032350392036,,-0.599547306115003,0.199032350392036,0.140626546762229,,-0.658065565777196,,-0.140626546762229,0.658065565777196,False,False,False,0.428548958084616
RP11-705O1.8,-0.281543996640742,0.845500243841059,-0.192228809875534,0.904414098252225,0.281543996640742,0.192228809875534,-0.522423299632624,0.999847911406781,0.545998138038278,,0.522423299632624,-0.545998138038278,False,False,False,-0.176884664081372
RP11-51L5.5,0.0745986437971363,,0.762757073128612,,-0.0745986437971363,-0.762757073128612,0.140656579477387,,1.98758499995891,,-0.140656579477387,-1.98758499995891,False,False,False,-1.3751710365437608
MIR4793,0.532767811660791,,-1.16082191499691,,-0.532767811660791,1.16082191499691,1.01451662825771,,0.303724160580072,,-1.01451662825771,-0.303724160580072,False,False,False,0.42854887720841894
RP11-110H1.4,-2.65375863001562,0.228270768878149,0.289322081071961,0.883125978756568,2.65375863001562,-0.289322081071961,-0.462944287322553,,-1.42342901576555,,0.462944287322553,1.42342901576555,False,False,False,0.5670534673467945
RP11-180P8.1,-0.965910691006219,0.611737076525003,-0.0468879180696437,0.983406414390081,0.965910691006219,0.0468879180696437,-0.821138118502823,,-0.658065565777197,,0.821138118502823,0.658065565777197,False,False,False,0.3524767419234203
RP11-674N23.2,0.0267530961617361,,0.776584250841646,0.798910570544893,-0.0267530961617361,-0.776584250841646,1.10241523333965,,1.26551180737765,,-1.10241523333965,-1.26551180737765,False,False,False,-1.021048029109648
RN7SL32P,0.595600553425227,,0.676342928332949,,-0.595600553425227,-0.676342928332949,-2.00856633690743,,-1.06443761132107,,2.00856633690743,1.06443761132107,False,False,False,0.19404734149406055
RN7SL381P,-3.60521739274077,0.182371308739838,-1.0242249713912,0.719201075903698,3.60521739274077,1.0242249713912,1.2098097579472,0.999847911406781,1.87135553110485,,-1.2098097579472,-1.87135553110485,False,False,False,-0.423565279856825
CTB-58E17.9,0.64297302059933,0.633635331343921,0.734991371853578,0.581952011329691,-0.64297302059933,-0.734991371853578,0.140626546762229,,-0.658065565777197,,-0.140626546762229,0.658065565777197,False,False,False,-0.0384629030381905
MIR4672,-2.35186418213323,,-1.66369831181898,,2.35186418213323,1.66369831181898,0.140656579477387,,1.98758499995891,,-0.140656579477387,-1.98758499995891,False,False,False,-0.1619433440699649
RP11-746M1.1,0.224885483092066,0.877705399603643,-0.0237310455878595,0.988878361580859,-0.224885483092066,0.0237310455878595,2.012558697688,,0.303723120800223,,-2.012558697688,-0.303723120800223,False,False,False,-0.13999603760618176
RP11-68I3.10,0.469876202282342,0.64164720132331,-1.19380169519384,0.205552685396128,-0.469876202282342,1.19380169519384,-0.238816931381756,0.999847911406781,-0.248744187200193,0.589001056238103,0.238816931381756,0.248744187200193,False,False,False,0.7212729411970165
RN7SL336P,1.20541712485251,,-0.192538189633247,,-1.20541712485251,0.192538189633247,0.140626546762228,,-0.658065565777197,,-0.140626546762228,0.658065565777197,False,False,False,0.425301877705222
RP11-6N17.6,0.63852713569771,0.775657738356704,0.66904068411376,0.775914349988048,-0.63852713569771,-0.66904068411376,0.977562426658857,,-0.658065565777198,,-0.977562426658857,0.658065565777198,False,False,False,-0.005487559168281031
RP11-192H23.7,-0.437580738631708,0.593314774411656,-1.23260239469554,0.0657531859239858,0.437580738631708,1.23260239469554,-0.860756193826885,,0.301490967552276,,0.860756193826885,-0.301490967552276,False,False,False,0.465555713571632
RN7SL312P,-0.890823336445486,,-2.64185259902604,,0.890823336445486,2.64185259902604,1.97340438672563,,0.303723120800224,,-1.97340438672563,-0.303723120800224,False,False,False,1.1690647391129079
MIR4737,-1.84673293373736,0.149902896293628,-1.25415098402712,0.264360689000002,1.84673293373736,1.25415098402712,-1.56717172712464,0.999847911406781,0.13951623011122,,1.56717172712464,-0.13951623011122,False,False,False,0.55731737695795
RP11-583F2.1,-2.36997453866359,,-0.773658368644551,,2.36997453866359,0.773658368644551,1.04752236744745,,0.303724491908622,,-1.04752236744745,-0.303724491908622,False,False,False,0.23496693836796448
KRT222,-0.299401914669009,,-1.0896916369648,,0.299401914669009,1.0896916369648,1.66063244561974,,1.07470255280481,,-1.66063244561974,-1.07470255280481,False,False,False,0.0074945420799950035
DND1P1,-0.66076263775968,0.227265272245627,-0.828398025565504,0.0833519473023681,0.66076263775968,0.828398025565504,-0.171969281715291,0.999847911406781,0.252987086328651,0.784227760051625,0.171969281715291,-0.252987086328651,False,False,False,0.28770546961842647
AL136985.1,-0.887190042780284,,-1.16082030002623,,0.887190042780284,1.16082030002623,0.140644521068128,,3.66177696809162,,-0.140644521068128,-3.66177696809162,False,False,False,-1.250478334032695
RP11-227G15.9,0.0745986437971363,,0.762757073128612,,-0.0745986437971363,-0.762757073128612,0.140646496380092,,3.13180980174841,,-0.140646496380092,-3.13180980174841,False,False,False,-1.9472834374385108
CTD-2350C19.1,0.0746062574058139,,1.675269238464,,-0.0746062574058139,-1.675269238464,0.1406505680746,,1.26551180737765,,-0.1406505680746,-1.26551180737765,False,False,False,-1.470390522920825
RP11-848P1.5,-1.00232554721517,0.00948276797263184,0.56879402393728,0.0757345383720952,1.00232554721517,-0.56879402393728,-0.111727624334965,0.999847911406781,-0.31009471503378,,0.111727624334965,0.31009471503378,False,False,False,-0.12934965445174998
MIR4712,-0.784330443132113,0.438633555442714,0.0261752373235462,0.983895718988566,0.784330443132113,-0.0261752373235462,-0.739372320757575,0.999847911406781,0.813638089088872,0.503609134666246,0.739372320757575,-0.813638089088872,False,False,False,-0.4199066632062091
RP11-159D12.2,-1.61983905787817,1.81919724257906e-08,-0.454448045954427,0.0806348876930708,1.61983905787817,0.454448045954427,-0.176671740167417,0.999847911406781,-0.059294633578153,0.85210573435263,0.176671740167417,0.059294633578153,False,False,False,0.25687133976629
AC006953.1,1.10207747575264,0.660239366585957,0.194973366313076,0.95247669456224,-1.10207747575264,-0.194973366313076,0.134803158229081,,-3.33752049360875,,-0.134803158229081,3.33752049360875,False,False,False,1.571273563647837
RP11-848P1.7,1.49542585941288,,1.62875444699505,,-1.49542585941288,-1.62875444699505,1.10241523333965,,1.26551180737765,,-1.10241523333965,-1.26551180737765,False,False,False,-1.44713312718635
MIR3189,-5.3662330010246,0.00262003756202298,-0.395218306214666,0.761806644777638,5.3662330010246,0.395218306214666,0.503806256307641,,-1.60545868560826,,-0.503806256307641,1.60545868560826,False,False,False,1.000338495911463
MAGOH2P,-2.78272037982289,0.226926001659849,-0.86733128719572,0.665324296586077,2.78272037982289,0.86733128719572,0.315104365851796,,-1.99731757171475,,-0.315104365851796,1.99731757171475,False,False,False,1.4323244294552349
RP11-45M22.4,-0.942451818677607,,-1.68003104392953,,0.942451818677607,1.68003104392953,0.567642002271739,,1.52485238537319,,-0.567642002271739,-1.52485238537319,False,False,False,0.07758932927817008
RP11-13N13.5,0.105125121293733,0.970950332342763,-0.441351694488358,0.858193962135829,-0.105125121293733,0.441351694488358,0.101429276850257,,-1.31003737163174,,-0.101429276850257,1.31003737163174,False,False,False,0.875694533060049
MIR4701,-1.79959774519549,,-2.07323157085616,,1.79959774519549,2.07323157085616,2.38893475536459,,0.303724828610961,,-2.38893475536459,-0.303724828610961,False,False,False,0.8847533711225994
RP11-283C24.1,-0.887194844063115,,0.708423864109365,,0.887194844063115,-0.708423864109365,1.58920645755668,,1.13423527850052,,-1.58920645755668,-1.13423527850052,False,False,False,-0.9213295713049425
MIR4442,-0.773561461869703,0.700638152890222,1.07531562958454,0.509413339223241,0.773561461869703,-1.07531562958454,0.1406505680746,,1.26551180737765,,-0.1406505680746,-1.26551180737765,False,False,False,-1.170413718481095
RP11-757O6.1,-0.778968647777897,0.169831523157343,0.0924099775814219,0.899958911133982,0.778968647777897,-0.0924099775814219,-0.265451594988461,0.999847911406781,0.186253939210963,0.757377198203371,0.265451594988461,-0.186253939210963,False,False,False,-0.13933195839619245
RNU4ATAC,1.56206614026363,,1.6733581971377,,-1.56206614026363,-1.6733581971377,-0.560315621826118,,-0.00312160348037939,,0.560315621826118,0.00312160348037939,False,False,False,-0.8351182968286603
RP13-270P17.1,-0.563925462987421,0.396652510497538,-0.607611214446487,0.321571911416002,0.563925462987421,0.607611214446487,-0.626891700363666,0.999847911406781,0.0237676188920322,,0.626891700363666,-0.0237676188920322,False,False,False,0.29192179777722743
ZNF407-AS1,-0.836018014784966,0.000131577420903682,-0.659401592651433,0.000646532726690717,0.836018014784966,0.659401592651433,-0.0977077717867089,0.999847911406781,0.0229668665014796,0.916728040655601,0.0977077717867089,-0.0229668665014796,True,False,False,0.3182173630749767
RP11-162A12.2,-0.116304146960796,0.81958501137282,0.130341759368994,0.80120301218912,0.116304146960796,-0.130341759368994,-0.162228675895008,0.999847911406781,0.334236640317194,,0.162228675895008,-0.334236640317194,False,False,False,-0.232289199843094
MIR4786,1.49923182380864,,2.65175328264934,,-1.49923182380864,-2.65175328264934,-3.07013599637665,,-2.90705963131288,,3.07013599637665,2.90705963131288,False,False,False,0.12765317433176993
CTD-2031P19.4,0.065500390134653,0.957873562353235,0.498373973022971,0.596457684037303,-0.065500390134653,-0.498373973022971,-0.126742426980173,0.999847911406781,0.219172189642973,0.551271566203261,0.126742426980173,-0.219172189642973,False,False,False,-0.358773081332972
RP11-68I3.4,-1.80260033262086,0.334908233525671,-0.321059626420613,0.869620022162312,1.80260033262086,0.321059626420613,-0.140234569883294,0.999847911406781,0.467149093966946,0.760347364460655,0.140234569883294,-0.467149093966946,False,False,False,-0.0730447337731665
HNRNPA1P11,1.49390395320899,,-0.199031613448809,,-1.49390395320899,0.199031613448809,-1.6226496899857,,0.731364196950607,,1.6226496899857,-0.731364196950607,False,False,False,-0.26616629175089895
RP11-287D1.3,-0.542737460097058,0.557415774318598,-1.3429229779814,0.0827433139367618,0.542737460097058,1.3429229779814,-0.645437929802034,,-1.05527871781573,,0.645437929802034,1.05527871781573,False,False,False,1.199100847898565
MIR3911,0.0971869470983131,0.967425666743683,-1.94517149328026,0.277599836847139,-0.0971869470983131,1.94517149328026,3.78168084435961,,2.75016786445735,,-3.78168084435961,-2.75016786445735,False,False,False,-0.402498185588545
AC020915.1,2.5177478285535,,3.2429708575432,,-2.5177478285535,-3.2429708575432,0.885339445153229,,-1.07463535659298,,-0.885339445153229,1.07463535659298,False,False,False,-1.08416775047511
MIR4258,-1.68762371111731,,-0.538509228246014,0.859721614050491,1.68762371111731,0.538509228246014,0.00191479503097922,,0.0464113684603079,,-0.00191479503097922,-0.0464113684603079,False,False,False,0.24604892989285304
SNRPGP2,0.630168226631782,0.0239694672358093,-0.225196894576129,0.520329359542815,-0.630168226631782,0.225196894576129,-0.0882622877528084,0.999847911406781,0.697704735950978,0.578939238813981,0.0882622877528084,-0.697704735950978,False,False,False,-0.2362539206874245
DYNLL2,0.392527150660714,9.65906386638353e-09,0.126165010273163,0.08002449470835,-0.392527150660714,-0.126165010273163,-0.0329790428655257,0.999847911406781,0.0459258972012218,0.758921351169886,0.0329790428655257,-0.0459258972012218,False,False,False,-0.0860454537371924
AL590113.1,-1.79586116922247,,-1.10770346536724,,1.79586116922247,1.10770346536724,0.140626546762229,,-0.658065565777197,,-0.140626546762229,0.658065565777197,False,False,False,0.8828845155722185
RN7SL431P,0.539180256754399,,1.69195789015579,,-0.539180256754399,-1.69195789015579,-1.25348313576828,,-2.90436252376403,,1.25348313576828,2.90436252376403,False,False,False,0.60620231680412
MIR4653,0.234975414202036,0.907831167611358,0.268261060230274,0.901833026908924,-0.234975414202036,-0.268261060230274,0.621594164092552,,1.28237449543002,,-0.621594164092552,-1.28237449543002,False,False,False,-0.775317777830147
RP11-338L22.3,0.0745986437971363,,0.762757073128612,,-0.0745986437971363,-0.762757073128612,-0.821138118502823,,-0.658065565777197,,0.821138118502823,0.658065565777197,False,False,False,-0.052345753675707485
AC006539.1,0.0745986437971363,,0.762757073128612,,-0.0745986437971363,-0.762757073128612,0.639954057268267,,-1.05077969050023,,-0.639954057268267,1.05077969050023,False,False,False,0.14401130868580903
RN7SL119P,0.588664694566201,,-1.10748464715071,,-0.588664694566201,1.10748464715071,0.247970973105322,,0.152954937567789,,-0.247970973105322,-0.152954937567789,False,False,False,0.4772648547914605
MIR378D2,1.50652136173252,0.624354631468908,4.74218454264187,0.0122482281164817,-1.50652136173252,-4.74218454264187,0.693730925158628,,-0.634710177930753,,-0.693730925158628,0.634710177930753,False,False,False,-2.0537371823555586
RP11-433M22.2,0.368783890186667,0.869240008426431,0.490288162271614,0.831974879009707,-0.368783890186667,-0.490288162271614,0.140650568074599,,1.26551180737765,,-0.140650568074599,-1.26551180737765,False,False,False,-0.8778999848246319
AC003006.1,-0.887185131681907,,-0.199031823621289,,0.887185131681907,0.199031823621289,1.10241523333965,,1.26551180737765,,-1.10241523333965,-1.26551180737765,False,False,False,-0.5332399918781805
RP11-848P1.2,-0.380473793025119,0.723736097744877,0.864756548846051,0.281753349541515,0.380473793025119,-0.864756548846051,-0.359929022656177,0.999847911406781,0.276432216859468,0.791716683683286,0.359929022656177,-0.276432216859468,False,False,False,-0.5705943828527595
RP11-173M1.8,0.192884593286554,0.823123524927956,-0.0143422498751837,0.988911950002766,-0.192884593286554,0.0143422498751837,0.271016678263362,0.999847911406781,-0.274625430321621,0.591158511907173,-0.271016678263362,0.274625430321621,False,False,False,0.14448384009840234
AC120120.1,0.0745986437971363,,0.762757073128612,,-0.0745986437971363,-0.762757073128612,0.140650123670112,,3.74337733422906,,-0.140650123670112,-3.74337733422906,False,False,False,-2.253067203678836
MIR3124,0.0745986437971363,,0.762757073128612,,-0.0745986437971363,-0.762757073128612,0.1406505680746,,1.26551180737765,,-0.1406505680746,-1.26551180737765,False,False,False,-1.014134440253131
RN7SL473P,-0.39846700206388,,-3.05982887043622,,0.39846700206388,3.05982887043622,0.140656865298873,,2.02191709170753,,-0.140656865298873,-2.02191709170753,False,False,False,0.5189558893643449
RP4-777O23.2,-0.887190042780286,,-1.16082030002623,,0.887190042780286,1.16082030002623,-1.77029308472012,,-1.60722843396395,,1.77029308472012,1.60722843396395,False,False,False,1.38402436699509
AC093788.1,-1.77720362144373,,-1.08904032971179,,1.77720362144373,1.08904032971179,2.61447325958203,,2.94766368223083,,-2.61447325958203,-2.94766368223083,False,False,False,-0.9293116762595199
SUZ12P1,-0.0416789440022514,0.913779292582405,0.23627996645434,0.424735262229363,0.0416789440022514,-0.23627996645434,0.0787361648856671,0.999847911406781,0.0647981411386399,0.806618942606301,-0.0787361648856671,-0.0647981411386399,False,False,False,-0.15053905379648994
RP13-516M14.2,-0.32951024653976,0.872520366066503,0.267498486689194,0.900875960051488,0.32951024653976,-0.267498486689194,0.0249475388358413,0.999847911406781,1.4992260361063,,-0.0249475388358413,-1.4992260361063,False,False,False,-0.883362261397747
MIR4257,-0.887190042780286,,-1.16082030002623,,0.887190042780286,1.16082030002623,3.02500888087851,,3.14608377460091,,-3.02500888087851,-3.14608377460091,False,False,False,-0.99263173728734
RP11-138C9.1,0.414600613761936,0.387662025008934,-0.631260853527112,0.156142412760066,-0.414600613761936,0.631260853527112,-0.638470809319839,,-1.32173558933584,,0.638470809319839,1.32173558933584,False,False,False,0.976498221431476
DCXR-DT,0.0746062574058139,,1.675269238464,,-0.0746062574058139,-1.675269238464,1.04296296288919,,2.81431223073652,,-1.04296296288919,-2.81431223073652,False,False,False,-2.24479073460026
SNX19P3,-1.80321309612339,,-2.07685404567047,,1.80321309612339,2.07685404567047,0.759021036840219,,1.54754890744852,,-0.759021036840219,-1.54754890744852,False,False,False,0.264652569110975
MIR4296,-1.80321309612339,,-2.07685404567047,,1.80321309612339,2.07685404567047,0.140650568074599,,1.26551180737765,,-0.140650568074599,-1.26551180737765,False,False,False,0.4056711191464101
AC010761.8,-0.426658837003069,0.116493549145446,-0.61478787588841,0.007987250614585,0.426658837003069,0.61478787588841,-0.375451969997153,,-0.155603842868144,,0.375451969997153,0.155603842868144,True,False,False,0.385195859378277
RP11-360L9.8,0.992914606554827,0.192244504177246,-0.491395194877563,0.609950421260769,-0.992914606554827,0.491395194877563,-0.477946310406265,,-1.18380992659429,,0.477946310406265,1.18380992659429,False,False,False,0.8376025607359265
RN7SL600P,0.408684392596851,0.85143357396183,-1.41171521396673,0.518075461621682,-0.408684392596851,1.41171521396673,1.10240722625775,,0.303723120800225,,-1.10240722625775,-0.303723120800225,False,False,False,0.5539960465832525
RP11-192H23.8,-3.58168156695468,0.128254696055761,0.00669115348832746,0.997962950881662,3.58168156695468,-0.00669115348832746,-0.420888429334788,0.999847911406781,-0.866633767847189,0.263471732631492,0.420888429334788,0.866633767847189,False,False,False,0.4299713071794308
RP11-769O8.3,-2.50942186864756,0.105292159756453,-0.364691377320232,0.804394917229818,2.50942186864756,0.364691377320232,1.08902965547528,,0.726542401910972,,-1.08902965547528,-0.726542401910972,False,False,False,-0.18092551229537
KRT18P8,0.255991073417328,0.795204862280815,0.284887462995231,0.780436217612731,-0.255991073417328,-0.284887462995231,-0.866099733767701,,-1.55068051771117,,0.866099733767701,1.55068051771117,False,False,False,0.6328965273579695
RP11-68I3.7,2.82877119033291,0.19150678913209,-0.220655474632542,0.95247669456224,-2.82877119033291,0.220655474632542,0.170998906775208,,-0.435800386070389,,-0.170998906775208,0.435800386070389,False,False,False,0.3282279303514655
CTD-2267D19.4,-1.3466688137623,,0.391633210113613,0.890053276991343,1.3466688137623,-0.391633210113613,0.32536914706267,0.999847911406781,0.256215292481795,,-0.32536914706267,-0.256215292481795,False,False,False,-0.32392425129770397
RP11-524F11.2,-0.785737137069189,0.620713630819089,0.00397315171671735,0.998129775796228,0.785737137069189,-0.00397315171671735,0.0987218490504247,,-1.60832926656304,,-0.0987218490504247,1.60832926656304,False,False,False,0.8021780574231613
RP11-112H10.4,-0.927144113212275,0.738126515994712,2.85292042111116,0.049669049420896,0.927144113212275,-2.85292042111116,1.10242097930625,,2.01117094476082,,-1.10242097930625,-2.01117094476082,False,False,False,-2.43204568293599
RP11-6N17.10,0.632239131614315,,0.183301185975311,0.958777519339662,-0.632239131614315,-0.183301185975311,-0.821138118502823,,-0.658065565777197,,0.821138118502823,0.658065565777197,False,False,False,0.237382189900943
DPRXP4,-1.92412951102748,0.464585328058657,0.0513975784299718,0.985424040839062,1.92412951102748,-0.0513975784299718,-2.75505712324445,,-2.59196602250622,,2.75505712324445,2.59196602250622,False,False,False,1.2702842220381243
MIR3198-1,1.49390395320899,,-0.199031613448809,,-1.49390395320899,0.199031613448809,-0.821138118502824,,-0.658065565777198,,0.821138118502824,0.658065565777198,False,False,False,0.4285485896130035
MIR4523,0.953686193866493,0.241401403449045,0.0921098864006861,0.942813451408043,-0.953686193866493,-0.0921098864006861,1.03438192484186,0.999847911406781,-0.0361426363436393,,-1.03438192484186,0.0361426363436393,False,False,False,-0.027983625028523397
RP13-20L14.4,-0.353456769053331,,-0.212477758094879,,0.353456769053331,0.212477758094879,0.140631219474558,,0.303723854840213,,-0.140631219474558,-0.303723854840213,False,False,False,-0.04562304837266701
MIR1273C,1.49390395320899,,-0.199031613448809,,-1.49390395320899,0.199031613448809,0.140626546762228,,-0.658065565777198,,-0.140626546762228,0.658065565777198,False,False,False,0.4285485896130035
RP11-16C1.2,3.48261184771765,,-0.199032436821131,,-3.48261184771765,0.199032436821131,-2.24869541488932,,-2.08563474696076,,2.24869541488932,2.08563474696076,False,False,False,1.1423335918909456
MIR3613,-0.00285026350761508,,-1.51847749053569,0.608562935595356,0.00285026350761508,1.51847749053569,1.10241523333965,,1.26551180737765,,-1.10241523333965,-1.26551180737765,False,False,False,0.12648284157902
Z85986.1,1.49390395320899,,-0.199031613448809,,-1.49390395320899,0.199031613448809,1.10242148867733,,2.02229728379825,,-1.10242148867733,-2.02229728379825,False,False,False,-0.9116328351747204
RP11-815I9.4,-0.295611371276074,0.631305656942537,0.281310908049717,0.635407252908605,0.295611371276074,-0.281310908049717,-0.00290315394473331,0.999847911406781,-0.382640899107197,0.109612166063598,0.00290315394473331,0.382640899107197,False,False,False,0.050664995528740014
RP11-421E14.2,-0.319387523530611,0.910832988034082,1.1410394310897,0.60967224422427,0.319387523530611,-1.1410394310897,3.31104237738759,,0.303724347894802,,-3.31104237738759,-0.303724347894802,False,False,False,-0.722381889492251
AL353626.2,0.0746095211075289,,1.63380305025034,,-0.0746095211075289,-1.63380305025034,-0.821130111420919,,0.303723120800224,,0.821130111420919,-0.303723120800224,False,False,False,-0.968763085525282
MIR4697,-3.78642874580693,,-3.09825381759398,0.216882549928001,3.78642874580693,3.09825381759398,-1.20604121656181,0.999847911406781,0.727332055370106,,1.20604121656181,-0.727332055370106,False,False,False,1.1854608811119371
RP11-6N17.4,-0.959882634519313,0.0354327613424081,0.0604644510058548,0.924382810847788,0.959882634519313,-0.0604644510058548,-0.16161823537127,0.999847911406781,0.486327243343634,0.0706882297123265,0.16161823537127,-0.486327243343634,False,False,False,-0.2733958471747444
MIR3138,1.49390395320899,,-0.199031613448809,,-1.49390395320899,0.199031613448809,1.10240722625775,,0.303723120800225,,-1.10240722625775,-0.303723120800225,False,False,False,-0.052345753675708
SH3GL1P2,-1.05825281525842,0.585553296982958,-1.51902007889391,0.401507885408743,1.05825281525842,1.51902007889391,-0.577687176900466,,-0.177909850106679,,0.577687176900466,0.177909850106679,False,False,False,0.8484649645002945
MIR4730,-3.1186006187616,,-1.55363162510262,,3.1186006187616,1.55363162510262,1.10240722625775,,0.303723120800225,,-1.10240722625775,-0.303723120800225,False,False,False,0.6249542521511975
RP11-888D10.3,0.525265356941918,0.50434075355414,-0.639777535601737,0.43321199960208,-0.525265356941918,0.639777535601737,2.80411674784917,0.999847911406781,2.94627829427711,,-2.80411674784917,-2.94627829427711,False,False,False,-1.1532503793376865
MIR5094,1.98371485136185,,-1.10704357648617,,-1.98371485136185,1.10704357648617,0.140650568074599,,1.26551180737765,,-0.140650568074599,-1.26551180737765,False,False,False,-0.07923411544574
RP11-387H17.4,0.663722920615831,0.691236050533715,1.60790297958003,0.219527758898417,-0.663722920615831,-1.60790297958003,-0.536928746937315,,2.3650932257475,,0.536928746937315,-2.3650932257475,False,False,False,-1.9864981026637651
AP001205.1,0.70757415262682,0.766458375203957,0.790553915064624,0.747981010290395,-0.70757415262682,-0.790553915064624,1.10241523333965,,1.26551180737765,,-1.10241523333965,-1.26551180737765,False,False,False,-1.028032861221137
SNORD92,0.609072230373712,,-1.16082224671456,,-0.609072230373712,1.16082224671456,0.140626546762229,,-0.658065565777197,,-0.140626546762229,0.658065565777197,False,False,False,0.9094439062458785
RP11-53I6.3,-0.452599779310165,0.695107557717689,-0.456330548777849,0.697811884143218,0.452599779310165,0.456330548777849,2.01389231165438,,1.29409636461447,,-2.01389231165438,-1.29409636461447,False,False,False,-0.4188829079183105
AC145343.2,-0.354771048549688,0.889113616832744,-0.775537179177867,0.757503195132377,0.354771048549688,0.775537179177867,-0.412454630309602,,0.42150110366549,,0.412454630309602,-0.42150110366549,False,False,False,0.17701803775618852
AC010761.6,-0.955422115311008,,-0.752486652549321,,0.955422115311008,0.752486652549321,1.10240722625775,,0.303723120800225,,-1.10240722625775,-0.303723120800225,False,False,False,0.224381765874548
RN7SL246P,2.44395025137024,,-0.199031624281904,,-2.44395025137024,0.199031624281904,0.0316707245962022,,-1.60587413793071,,-0.0316707245962022,1.60587413793071,False,False,False,0.902452881106307
FTLP12,-1.08405715383203,0.553665647973209,0.190036022164898,0.928660886898508,1.08405715383203,-0.190036022164898,0.837075213717852,0.999847911406781,1.3765493425967,,-0.837075213717852,-1.3765493425967,False,False,False,-0.783292682380799
C1QTNF1-AS1,-0.314403871051445,0.926920203961583,3.06388654058477,0.0998664040982698,0.314403871051445,-3.06388654058477,0.1406505680746,,1.26551180737765,,-0.1406505680746,-1.26551180737765,False,False,False,-2.16469917398121
RP11-147L13.2,2.86553675456534,,-0.199032747712736,,-2.86553675456534,0.199032747712736,1.10242251300123,,2.32181205856288,,-1.10242251300123,-2.32181205856288,False,False,False,-1.061389655425072
Z93241.1,1.49390395320899,,-0.199031613448809,,-1.49390395320899,0.199031613448809,2.63388621154796,,0.303723341472029,,-2.63388621154796,-0.303723341472029,False,False,False,-0.05234586401161
MIR3153,-2.75374530523385,,-0.155164813029316,,2.75374530523385,0.155164813029316,-0.0190593522168087,,-1.09857675051285,,0.0190593522168087,1.09857675051285,False,False,False,0.626870781771083
MIR3192,-0.959256488240693,,-2.65610500826684,,0.959256488240693,2.65610500826684,0.104326004285992,,-1.60291375195964,,-0.104326004285992,1.60291375195964,False,False,False,2.12950938011324
