"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"EEF1E1",0.379020993544619,4.62273598238113,1.08591573025644,0.28695760300227,0.45519742525483,-6.68782918791493
"RUNX2",1.30233832954028,2.35758920352192,1.59441884486012,0.122289016856443,0.256733011376259,-5.50826195152563
"LRRFIP1",0.127342672032342,6.93534962425298,0.539333911935955,0.594003050385241,0.729843852961447,-7.32204832650103
"RAB17",-1.98119360583889,5.01080956272005,-3.62553445291851,0.00115967234354601,0.00740036293301201,-1.9210878455457
"CXCL6",-3.42974939460347,-2.99009756910182,-4.49809274505688,0.000113455475553053,0.00113957580697432,1.15782451601791
"EREG",0.781124042183753,-1.68249904273616,0.979644098970065,0.335814517714703,0.505996271360761,-5.83626974279888
"DKFZP434K028",1.26991467520775,-3.18356493012244,1.04152336727058,0.306716359853901,0.476499335515266,-5.54077780711494
"MYRF",0.16628170497769,5.30237175409532,0.27897450743726,0.7823546976426,0.864669340941051,-7.3577534105184
"SCGB1D2",-1.74513998698236,-1.68715213637446,-1.32495199520587,0.196107483899564,0.352648183732638,-5.6275564122313
"SCGB2A1",0.911700430865936,-0.616500407855798,0.615865779716509,0.543054749476991,0.689606486153414,-6.23783031223727
"AHNAK",0.764302456360378,10.1006610336972,1.97625277819069,0.0582506132267913,0.151386827951772,-5.48372150193371
"EMC3",0.583514474041518,5.72809672476577,2.23190923551356,0.0339681310222182,0.101913464539754,-5.04377167982577
"SSUH2",-4.73325071811303,-1.37702626975531,-7.48386775098372,4.25789783994825e-08,1.44736318556425e-06,8.68365977438612
"SH3TC1",-1.41358507647864,5.10963200493494,-2.71904330632787,0.0112138093037502,0.0443050960516904,-4.08147490324533
"CNOT1",0.503897865274473,6.82952306652417,2.04815936603333,0.0502155132675438,0.136514503037924,-5.45103197823951
"LRRC29",-0.433009726645808,2.15302543753133,-1.13990066815216,0.264173375213528,0.430810826511305,-6.24357485036525
"BBS2",-0.190181567098697,5.62953735167637,-0.608088215629686,0.548125974401463,0.69381119479615,-7.25865812040602
"MT1G",-7.43637896901371,0.441835195928892,-8.89569856000853,1.41575728128581e-09,7.81588460766853e-08,11.9227755744394
"MT2A",0.815397355920137,7.41615633742576,1.36968104430319,0.181883858014059,0.335584529948915,-6.52923574777033
"C16orf70",-0.209818192425566,4.06378519963152,-1.18225012779178,0.247243064081333,0.412420520181401,-6.55879551260528
"GOT2",-0.361592219309039,6.58436686947566,-1.08571733317441,0.287043845471845,0.455286472109761,-6.87812234648521
"DOK4",0.0911937885027999,5.42126184482924,0.170759687546867,0.865664741696667,0.919108912356281,-7.40580490286981
"GPR18",2.55232340211355,-1.81836432813472,1.94638365246313,0.061906782045604,0.158174151214769,-4.38116968534142
"CLYBL",-2.2359039931167,3.13119231419318,-6.24218215769743,1.04081812029696e-06,2.3269793378062e-05,5.19708900979425
"TMTC4",-0.273991574059373,3.65787920674893,-0.700444505812989,0.489542553550517,0.645020326964556,-6.92236956882226
"RAP2A",-0.237505786422829,4.34004050338661,-1.13821079397079,0.264866055117239,0.431627168003282,-6.66257736134408
"SLC10A2",-3.83374124277123,-2.43206333694139,-3.97127841171498,0.000466292933708431,0.00355384607945823,-0.250408805408798
"ABCC4",0.349519022431539,5.2912582199386,0.681012574080735,0.501566490459746,0.655062629280402,-7.14566529923208
"EFNB2",-0.901679670349565,4.42325091729824,-1.91949150470635,0.0653683773564873,0.164659424980147,-5.58522816372625
"TM9SF2",-0.426819795032571,6.63244469108932,-1.61794347886113,0.117105776792162,0.249171372987035,-6.18271269953959
"C17orf53",2.1963061760274,1.19424107853699,4.69413837796947,6.67680812529731e-05,0.000740479771803086,1.60703940780676
"IRF1",0.198134084671228,5.41148877683427,0.313369702505579,0.756367770638776,0.846608918924113,-7.35861476024722
"UPF3B",0.162816540566936,3.83085003889653,0.672943212609313,0.506607694967758,0.659477953475114,-6.92261529562769
"RNF113A",0.824070045328469,3.24387567262708,2.73144789641532,0.0108885764076091,0.043317178346772,-3.55242496093133
"SEPT6",-0.955797294089309,4.37706981347065,-1.84474577674731,0.0758870940844231,0.183167881223813,-5.7194466260765
"TMEM255A",-2.05344627864793,-0.655275886017917,-4.7980825215445,5.038637403902e-05,0.000586596600146498,1.82278905544559
"NDUFA1",-0.241120897199374,6.36432855702033,-1.12647988988693,0.269710978972857,0.436357717924909,-6.83230772576116
"ATP5S",-0.681162967184844,5.10812762709826,-2.97376468795434,0.00606410559626788,0.0275261391197056,-3.47968502250309
"BMP4",-0.258668878060646,2.65335362851298,-0.261463397843446,0.795686353293129,0.873303862453269,-6.902829080289
"PTGER2",0.48259458054712,2.81545328039422,0.409506285004729,0.685345069440638,0.797133158984454,-6.80348827553258
"FAM193A",-0.147740136428019,4.45433964458679,-0.631986798824441,0.532622412493224,0.680860953877809,-7.10761650076933
"GRK4",-0.319075356746072,1.37997739435009,-0.745453248647977,0.462331392946518,0.621819949007262,-6.47889990445935
"SOX9",0.130716898252423,4.42514493235848,0.134333822288196,0.894118375954597,0.936681545567132,-7.29476383215496
"TEKT3",0.000665560955261144,-1.98391756385505,0.00100197981005862,0.999207779796484,0.999521002120574,-6.34319711839
"HS3ST3B1",-0.556164641222647,2.39534976346809,-0.94234854538126,0.354231604384341,0.523082933682423,-6.4811163682567
"SLC25A35",-1.31160558646332,2.99353395344603,-3.60612441833089,0.0012198537025696,0.00770562070369309,-1.69170490149544
"MRPS7",-0.0916274545617301,5.49076006232753,-0.372857299641261,0.712117334020437,0.816647243645764,-7.36308639535647
"GGA3",0.169149225721276,5.13947202596255,0.864040658692757,0.395050580953708,0.562473322568207,-7.00273499206299
"ARMC7",-0.730462205859728,4.03882498704619,-3.18744355022329,0.00356598556156366,0.0181440510830557,-2.84678060673921
"NUP85",0.399504438884675,5.04037033955386,1.69524306791276,0.10134150521586,0.22536047908701,-5.94113073936188
"SLC25A19",0.256986093600046,3.18968792758422,0.531975909278253,0.599020778351831,0.733442203083608,-6.85805168285236
"MIF4GD",0.388580395641988,4.03383599426502,1.16420233838794,0.254357629860747,0.420417948016854,-6.48627487658825
"NT5C",-1.13558492861055,3.54310418339411,-1.79459457597672,0.0837354325378837,0.196638163859678,-5.69031971795412
"MSTO1",-0.205453738606973,4.32242076391553,-0.853497760535321,0.400767494721449,0.56770339946391,-6.93096991593751
"TTF1",0.193767942389436,3.26770060667179,0.703948717124421,0.487391795413708,0.642978290931811,-6.76743826985037
"GTF3C4",0.114913551895483,4.52733501063965,0.366652330508723,0.716688564921891,0.820172932934194,-7.21152637997606
"DDX31",0.0997447004052725,3.75283164684072,0.397949545362528,0.693744418315146,0.80328489230214,-7.06020505328811
"PPP1R12C",-0.81796160493125,5.88243685934689,-4.08979096308321,0.000339998861660478,0.00276490569042681,-0.732916611074812
"MBOAT7",1.31441616896923,6.36192044333947,4.20116485071641,0.000252349040927696,0.00217325818344362,-0.375410301018507
"OPRL1",0.579826401473118,0.30194945633457,0.862388088913612,0.395943237592583,0.563038914018625,-6.19520378584271
"SLC2A4RG",-0.576279164747438,5.78603045952042,-2.81159576469976,0.00899131354222685,0.0374815999963442,-3.8815050378246
"FNDC11",-3.20456674926913,-2.90827246306911,-4.6611041973883,7.30135689487058e-05,0.000794451273950834,1.57828976390114
"PPDPF",-0.147972141882558,6.64774884394451,-0.513178211755618,0.611930923106737,0.742813393370355,-7.33809043503413
"IL1B",-0.991308289032397,0.77788548202612,-1.24879484150158,0.222281958816919,0.383483207786658,-5.95437759290967
"PLGLB2",-0.0392705224362784,0.712411639894733,-0.0675971635696771,0.946596117747499,0.96674441733367,-6.65187580126149
"CHCHD5",0.294524039217309,3.60886453688126,0.998367205630768,0.32681826640054,0.497141671366444,-6.59810681871707
"PAX8",-0.395732024083325,8.46624179282311,-1.10182386130406,0.280102411828677,0.447880806389022,-6.80454281491673
"INSIG2",0.850215762192509,5.51864169992181,2.58913911647411,0.0152106277634102,0.0558170170204251,-4.25835641618545
"POLR1B",1.02302832912404,4.90051018278158,3.9119011105935,0.000545916622775968,0.00404158174535526,-0.978442607976933
"CCDC93",0.421386035314488,5.8446708790523,2.1576552588094,0.0398587991708792,0.114789458929824,-5.20884427666081
"PSD4",-0.231746124588197,4.83912496254122,-0.466605381840787,0.644463072889214,0.768070905678022,-7.26369252354222
"SLC25A23",-0.146282096836805,6.21834526815631,-0.440508923132759,0.663016935896894,0.7816836778606,-7.36946464592746
"PSPN",-0.103670708032638,1.54619156489563,-0.384640899591614,0.70346640966605,0.810573679937768,-6.68289149182288
"GTF2F1",0.186926306705925,5.7215579530613,1.22581337461333,0.230678308122375,0.393022377943931,-6.67775864518526
"ALKBH7",-0.0112495385513358,4.32904809500042,-0.0375590379570461,0.970310993615243,0.981670391082034,-7.29057094168159
